,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
5219,Pair7_3,NM_001387081,95.0,20,1,20,804,785,0.62,minus,NM_001387081,ENST00000674428,N4BP2L2,True,True
5223,Pair9_3,NM_001387081,95.0,20,1,20,804,785,0.62,minus,NM_001387081,ENST00000674428,N4BP2L2,True,True
5255,Pair7_3,NR_170545,95.0,20,1,20,1851,1832,0.62,minus,NR_170545,ENST00000267068,N4BP2L2,True,True
5259,Pair9_3,NR_170545,95.0,20,1,20,1851,1832,0.62,minus,NR_170545,ENST00000267068,N4BP2L2,True,True
5279,Pair7_3,NM_001387106,95.0,20,1,20,1770,1751,0.62,minus,NM_001387106,ENST00000674377,N4BP2L2,True,True
5283,Pair9_3,NM_001387106,95.0,20,1,20,1770,1751,0.62,minus,NM_001387106,ENST00000674377,N4BP2L2,True,True
5303,Pair7_3,NM_001387165,95.0,20,1,20,614,595,0.62,minus,NM_001387165,ENST00000674452,N4BP2L2,True,True
5307,Pair9_3,NM_001387165,95.0,20,1,20,614,595,0.62,minus,NM_001387165,ENST00000674452,N4BP2L2,True,True
5327,Pair7_3,NR_170555,95.0,20,1,20,2111,2092,0.62,minus,NR_170555,ENST00000267068,N4BP2L2,True,True
5331,Pair9_3,NR_170555,95.0,20,1,20,2111,2092,0.62,minus,NR_170555,ENST00000267068,N4BP2L2,True,True
5351,Pair7_3,NM_001387223,95.0,20,1,20,802,783,0.62,minus,NM_001387223,ENST00000674180,N4BP2L2,True,True
5355,Pair9_3,NM_001387223,95.0,20,1,20,802,783,0.62,minus,NM_001387223,ENST00000674180,N4BP2L2,True,True
5375,Pair7_3,NM_001387225,95.0,20,1,20,1202,1183,0.62,minus,NM_001387225,ENST00000267068,N4BP2L2,True,True
5379,Pair9_3,NM_001387225,95.0,20,1,20,1202,1183,0.62,minus,NM_001387225,ENST00000267068,N4BP2L2,True,True
5399,Pair7_3,NM_001387080,95.0,20,1,20,1901,1882,0.62,minus,NM_001387080,ENST00000267068,N4BP2L2,True,True
5403,Pair9_3,NM_001387080,95.0,20,1,20,1901,1882,0.62,minus,NM_001387080,ENST00000267068,N4BP2L2,True,True
5423,Pair7_3,NM_001387100,95.0,20,1,20,799,780,0.62,minus,NM_001387100,ENST00000674180,N4BP2L2,True,True
5427,Pair9_3,NM_001387100,95.0,20,1,20,799,780,0.62,minus,NM_001387100,ENST00000674180,N4BP2L2,True,True
5447,Pair7_3,NM_001387224,95.0,20,1,20,897,878,0.62,minus,NM_001387224,ENST00000674428,N4BP2L2,True,True
5451,Pair9_3,NM_001387224,95.0,20,1,20,897,878,0.62,minus,NM_001387224,ENST00000674428,N4BP2L2,True,True
5471,Pair7_3,NM_001387104,95.0,20,1,20,1895,1876,0.62,minus,NM_001387104,ENST00000674327,N4BP2L2,True,True
5475,Pair9_3,NM_001387104,95.0,20,1,20,1895,1876,0.62,minus,NM_001387104,ENST00000674327,N4BP2L2,True,True
5495,Pair7_3,NM_001387099,95.0,20,1,20,752,733,0.62,minus,NM_001387099,ENST00000674180,N4BP2L2,True,True
5499,Pair9_3,NM_001387099,95.0,20,1,20,752,733,0.62,minus,NM_001387099,ENST00000674180,N4BP2L2,True,True
5519,Pair7_3,NR_170558,95.0,20,1,20,1871,1852,0.62,minus,NR_170558,ENST00000674480,N4BP2L2,True,True
5523,Pair9_3,NR_170558,95.0,20,1,20,1871,1852,0.62,minus,NR_170558,ENST00000674480,N4BP2L2,True,True
5543,Pair7_3,NM_001387105,95.0,20,1,20,1705,1686,0.62,minus,NM_001387105,ENST00000674377,N4BP2L2,True,True
5547,Pair9_3,NM_001387105,95.0,20,1,20,1705,1686,0.62,minus,NM_001387105,ENST00000674377,N4BP2L2,True,True
5567,Pair7_3,NM_001387082,95.0,20,1,20,1968,1949,0.62,minus,NM_001387082,ENST00000267068,N4BP2L2,True,True
5571,Pair9_3,NM_001387082,95.0,20,1,20,1968,1949,0.62,minus,NM_001387082,ENST00000267068,N4BP2L2,True,True
5591,Pair7_3,NR_170556,95.0,20,1,20,737,718,0.62,minus,NR_170556,ENST00000674297,N4BP2L2,True,True
5595,Pair9_3,NR_170556,95.0,20,1,20,737,718,0.62,minus,NR_170556,ENST00000674297,N4BP2L2,True,True
5615,Pair7_3,NR_170544,95.0,20,1,20,1918,1899,0.62,minus,NR_170544,ENST00000267068,N4BP2L2,True,True
5619,Pair9_3,NR_170544,95.0,20,1,20,1918,1899,0.62,minus,NR_170544,ENST00000267068,N4BP2L2,True,True
5639,Pair7_3,NR_170557,95.0,20,1,20,1782,1763,0.62,minus,NR_170557,ENST00000674163,N4BP2L2,True,True
5643,Pair9_3,NR_170557,95.0,20,1,20,1782,1763,0.62,minus,NR_170557,ENST00000674163,N4BP2L2,True,True
5663,Pair7_3,NR_170548,95.0,20,1,20,642,623,0.62,minus,NR_170548,-,-,True,True
5667,Pair9_3,NR_170548,95.0,20,1,20,642,623,0.62,minus,NR_170548,-,-,True,True
5699,Pair7_3,NM_001387101,95.0,20,1,20,1929,1910,0.62,minus,NM_001387101,ENST00000267068,N4BP2L2,True,True
5703,Pair9_3,NM_001387101,95.0,20,1,20,1929,1910,0.62,minus,NM_001387101,ENST00000267068,N4BP2L2,True,True
5723,Pair7_3,NM_001387079,95.0,20,1,20,1610,1591,0.62,minus,NM_001387079,ENST00000674377,N4BP2L2,True,True
5727,Pair9_3,NM_001387079,95.0,20,1,20,1610,1591,0.62,minus,NM_001387079,ENST00000674377,N4BP2L2,True,True
5747,Pair7_3,NM_001387102,95.0,20,1,20,1996,1977,0.62,minus,NM_001387102,ENST00000267068,N4BP2L2,True,True
5751,Pair9_3,NM_001387102,95.0,20,1,20,1996,1977,0.62,minus,NM_001387102,ENST00000267068,N4BP2L2,True,True
5771,Pair7_3,NR_170547,95.0,20,1,20,2018,1999,0.62,minus,NR_170547,ENST00000267068,N4BP2L2,True,True
5775,Pair9_3,NR_170547,95.0,20,1,20,2018,1999,0.62,minus,NR_170547,ENST00000267068,N4BP2L2,True,True
7900,Pair10_5,XM_047441895,100.0,17,1,17,293,277,0.16,minus,XM_047441895,-,-,True,True
7905,Pair10_5,XM_047441894,100.0,17,1,17,1653,1637,0.16,minus,XM_047441894,ENST00000402866,DRP2,True,True
7910,Pair10_5,NM_001171184,100.0,17,1,17,1473,1457,0.16,minus,NM_001171184,ENST00000541709,DRP2,True,True
7915,Pair10_5,NM_001939,100.0,17,1,17,1756,1740,0.16,minus,NM_001939,ENST00000395209,DRP2,True,True
