,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
75,Pair37_3,NM_001406720,100.0,20,1,20,8026,8007,0.003,minus,NM_001406720,-,-,True,True
76,Pair38_5,NM_001406720,100.0,20,1,20,7952,7971,0.003,plus,NM_001406720,-,-,True,True
77,Pair38_3,NM_001406720,100.0,20,1,20,8103,8084,0.003,minus,NM_001406720,-,-,True,True
78,Pair39_5,NM_001406720,100.0,20,1,20,7952,7971,0.003,plus,NM_001406720,-,-,True,True
79,Pair39_3,NM_001406720,100.0,20,1,20,8026,8007,0.003,minus,NM_001406720,-,-,True,True
80,Pair40_5,NM_001406720,100.0,28,1,28,8152,8179,1.17e-07,plus,NM_001406720,-,-,True,True
81,Pair40_3,NM_001406720,100.0,20,1,20,8391,8372,0.003,minus,NM_001406720,-,-,True,True
82,Pair41_5,NM_001406720,100.0,28,1,28,8152,8179,1.17e-07,plus,NM_001406720,-,-,True,True
83,Pair41_3,NM_001406720,100.0,20,1,20,8251,8232,0.003,minus,NM_001406720,-,-,True,True
84,Pair42_5,NM_001406720,100.0,28,1,28,8152,8179,1.17e-07,plus,NM_001406720,-,-,True,True
85,Pair42_3,NM_001406720,100.0,20,1,20,8245,8226,0.003,minus,NM_001406720,-,-,True,True
86,Pair43_5,NM_001406720,100.0,28,1,28,8152,8179,1.17e-07,plus,NM_001406720,-,-,True,True
87,Pair43_3,NM_001406720,100.0,20,1,20,8247,8228,0.003,minus,NM_001406720,-,-,True,True
88,Pair44_5,NM_001406720,100.0,20,1,20,8084,8103,0.003,plus,NM_001406720,-,-,True,True
89,Pair44_3,NM_001406720,100.0,20,1,20,8251,8232,0.003,minus,NM_001406720,-,-,True,True
90,Pair45_5,NM_001406720,100.0,20,1,20,8084,8103,0.003,plus,NM_001406720,-,-,True,True
91,Pair45_3,NM_001406720,100.0,20,1,20,8245,8226,0.003,minus,NM_001406720,-,-,True,True
92,Pair46_5,NM_001406720,100.0,20,1,20,8007,8026,0.003,plus,NM_001406720,-,-,True,True
93,Pair46_3,NM_001406720,100.0,20,1,20,8251,8232,0.003,minus,NM_001406720,-,-,True,True
94,Pair47_5,NM_001406720,100.0,20,1,20,8007,8026,0.003,plus,NM_001406720,-,-,True,True
95,Pair47_3,NM_001406720,100.0,20,1,20,8245,8226,0.003,minus,NM_001406720,-,-,True,True
96,Pair48_5,NM_001406720,100.0,20,1,20,8372,8391,0.003,plus,NM_001406720,-,-,True,True
97,Pair48_3,NM_001406720,100.0,25,1,25,8551,8527,5.92e-06,minus,NM_001406720,-,-,True,True
98,Pair49_5,NM_001406720,100.0,20,1,20,8398,8417,0.003,plus,NM_001406720,-,-,True,True
99,Pair49_3,NM_001406720,100.0,25,1,25,8551,8527,5.92e-06,minus,NM_001406720,-,-,True,True
100,Pair50_5,NM_001406720,100.0,20,1,20,8494,8513,0.003,plus,NM_001406720,-,-,True,True
101,Pair50_3,NM_001406720,100.0,25,1,25,8551,8527,5.92e-06,minus,NM_001406720,-,-,True,True
102,Pair51_5,NM_001406720,100.0,20,1,20,8478,8497,0.003,plus,NM_001406720,-,-,True,True
103,Pair51_3,NM_001406720,100.0,25,1,25,8551,8527,5.92e-06,minus,NM_001406720,-,-,True,True
104,Pair52_5,NM_001406720,100.0,20,1,20,8372,8391,0.003,plus,NM_001406720,-,-,True,True
105,Pair52_3,NM_001406720,100.0,20,1,20,8557,8538,0.003,minus,NM_001406720,-,-,True,True
106,Pair53_5,NM_001406720,100.0,20,1,20,8372,8391,0.003,plus,NM_001406720,-,-,True,True
107,Pair53_3,NM_001406720,100.0,20,1,20,8553,8534,0.003,minus,NM_001406720,-,-,True,True
108,Pair54_5,NM_001406720,100.0,20,1,20,8372,8391,0.003,plus,NM_001406720,-,-,True,True
109,Pair54_3,NM_001406720,100.0,20,1,20,8558,8539,0.003,minus,NM_001406720,-,-,True,True
110,Pair55_5,NM_001406720,100.0,20,1,20,8398,8417,0.003,plus,NM_001406720,-,-,True,True
111,Pair55_3,NM_001406720,100.0,20,1,20,8557,8538,0.003,minus,NM_001406720,-,-,True,True
112,Pair56_5,NM_001406720,100.0,20,1,20,8538,8557,0.003,plus,NM_001406720,-,-,True,True
113,Pair56_3,NM_001406720,100.0,22,1,22,8704,8683,0.000243,minus,NM_001406720,-,-,True,True
114,Pair57_5,NM_001406720,100.0,20,1,20,8535,8554,0.003,plus,NM_001406720,-,-,True,True
115,Pair57_3,NM_001406720,100.0,22,1,22,8704,8683,0.000243,minus,NM_001406720,-,-,True,True
116,Pair58_5,NM_001406720,100.0,20,1,20,8539,8558,0.003,plus,NM_001406720,-,-,True,True
117,Pair58_3,NM_001406720,100.0,22,1,22,8704,8683,0.000243,minus,NM_001406720,-,-,True,True
118,Pair59_5,NM_001406720,100.0,20,1,20,8534,8553,0.003,plus,NM_001406720,-,-,True,True
119,Pair59_3,NM_001406720,100.0,22,1,22,8704,8683,0.000243,minus,NM_001406720,-,-,True,True
120,Pair60_5,NM_001406720,100.0,20,1,20,8538,8557,0.003,plus,NM_001406720,-,-,True,True
121,Pair60_3,NM_001406720,100.0,20,1,20,8781,8762,0.003,minus,NM_001406720,-,-,True,True
122,Pair61_5,NM_001406720,100.0,20,1,20,8535,8554,0.003,plus,NM_001406720,-,-,True,True
123,Pair61_3,NM_001406720,100.0,20,1,20,8781,8762,0.003,minus,NM_001406720,-,-,True,True
124,Pair62_5,NM_001406720,100.0,20,1,20,8539,8558,0.003,plus,NM_001406720,-,-,True,True
125,Pair62_3,NM_001406720,100.0,20,1,20,8781,8762,0.003,minus,NM_001406720,-,-,True,True
126,Pair63_5,NM_001406720,100.0,20,1,20,8534,8553,0.003,plus,NM_001406720,-,-,True,True
127,Pair63_3,NM_001406720,100.0,20,1,20,8781,8762,0.003,minus,NM_001406720,-,-,True,True
128,Pair64_5,NM_001406720,100.0,20,1,20,8762,8781,0.003,plus,NM_001406720,-,-,True,True
129,Pair64_3,NM_001406720,100.0,25,1,25,8848,8824,5.92e-06,minus,NM_001406720,-,-,True,True
130,Pair65_5,NM_001406720,100.0,25,1,25,8824,8848,5.92e-06,plus,NM_001406720,-,-,True,True
131,Pair65_3,NM_001406720,100.0,20,1,20,8942,8923,0.003,minus,NM_001406720,-,-,True,True
132,Pair66_5,NM_001406720,100.0,25,1,25,8824,8848,5.92e-06,plus,NM_001406720,-,-,True,True
133,Pair66_3,NM_001406720,100.0,20,1,20,8912,8893,0.003,minus,NM_001406720,-,-,True,True
134,Pair67_5,NM_001406720,100.0,20,1,20,8763,8782,0.003,plus,NM_001406720,-,-,True,True
135,Pair67_3,NM_001406720,100.0,25,1,25,8848,8824,5.92e-06,minus,NM_001406720,-,-,True,True
136,Pair68_5,NM_001406720,100.0,20,1,20,8762,8781,0.003,plus,NM_001406720,-,-,True,True
137,Pair68_3,NM_001406720,100.0,20,1,20,8942,8923,0.003,minus,NM_001406720,-,-,True,True
138,Pair69_5,NM_001406720,100.0,20,1,20,8762,8781,0.003,plus,NM_001406720,-,-,True,True
139,Pair69_3,NM_001406720,100.0,20,1,20,8912,8893,0.003,minus,NM_001406720,-,-,True,True
140,Pair70_5,NM_001406720,100.0,20,1,20,8762,8781,0.003,plus,NM_001406720,-,-,True,True
141,Pair70_3,NM_001406720,100.0,20,1,20,8897,8878,0.003,minus,NM_001406720,-,-,True,True
142,Pair71_5,NM_001406720,100.0,20,1,20,8762,8781,0.003,plus,NM_001406720,-,-,True,True
143,Pair71_3,NM_001406720,100.0,20,1,20,8937,8918,0.003,minus,NM_001406720,-,-,True,True
144,Pair72_5,NM_001406720,100.0,20,1,20,8923,8942,0.003,plus,NM_001406720,-,-,True,True
145,Pair72_3,NM_001406720,100.0,23,1,23,8972,8950,7.19e-05,minus,NM_001406720,-,-,True,True
146,Pair73_5,NM_001406720,100.0,20,1,20,8893,8912,0.003,plus,NM_001406720,-,-,True,True
147,Pair73_3,NM_001406720,100.0,23,1,23,8972,8950,7.19e-05,minus,NM_001406720,-,-,True,True
148,Pair74_5,NM_001406720,100.0,20,1,20,8878,8897,0.003,plus,NM_001406720,-,-,True,True
149,Pair74_3,NM_001406720,100.0,23,1,23,8972,8950,7.19e-05,minus,NM_001406720,-,-,True,True
150,Pair75_5,NM_001406720,100.0,20,1,20,8918,8937,0.003,plus,NM_001406720,-,-,True,True
151,Pair75_3,NM_001406720,100.0,23,1,23,8972,8950,7.19e-05,minus,NM_001406720,-,-,True,True
152,Pair76_5,NM_001406720,100.0,20,1,20,8923,8942,0.003,plus,NM_001406720,-,-,True,True
153,Pair76_3,NM_001406720,100.0,20,1,20,9065,9046,0.003,minus,NM_001406720,-,-,True,True
154,Pair77_5,NM_001406720,100.0,20,1,20,8893,8912,0.003,plus,NM_001406720,-,-,True,True
155,Pair77_3,NM_001406720,100.0,20,1,20,9065,9046,0.003,minus,NM_001406720,-,-,True,True
156,Pair78_5,NM_001406720,100.0,20,1,20,8878,8897,0.003,plus,NM_001406720,-,-,True,True
157,Pair78_3,NM_001406720,100.0,20,1,20,9065,9046,0.003,minus,NM_001406720,-,-,True,True
158,Pair79_5,NM_001406720,100.0,20,1,20,8918,8937,0.003,plus,NM_001406720,-,-,True,True
159,Pair79_3,NM_001406720,100.0,20,1,20,9065,9046,0.003,minus,NM_001406720,-,-,True,True
160,Pair80_5,NM_001406720,100.0,20,1,20,9307,9326,0.003,plus,NM_001406720,-,-,True,True
161,Pair80_3,NM_001406720,100.0,20,1,20,9418,9399,0.003,minus,NM_001406720,-,-,True,True
162,Pair81_5,NM_001406720,100.0,20,1,20,9346,9365,0.003,plus,NM_001406720,-,-,True,True
163,Pair81_3,NM_001406720,100.0,20,1,20,9418,9399,0.003,minus,NM_001406720,-,-,True,True
164,Pair82_5,NM_001406720,100.0,20,1,20,9288,9307,0.003,plus,NM_001406720,-,-,True,True
165,Pair82_3,NM_001406720,100.0,20,1,20,9418,9399,0.003,minus,NM_001406720,-,-,True,True
166,Pair83_5,NM_001406720,100.0,21,1,21,9398,9418,0.000801,plus,NM_001406720,-,-,True,True
167,Pair83_3,NM_001406720,100.0,20,1,20,9622,9603,0.003,minus,NM_001406720,-,-,True,True
168,Pair84_5,NM_001406720,100.0,20,1,20,9307,9326,0.003,plus,NM_001406720,-,-,True,True
169,Pair84_3,NM_001406720,100.0,20,1,20,9545,9526,0.003,minus,NM_001406720,-,-,True,True
170,Pair85_5,NM_001406720,100.0,20,1,20,9307,9326,0.003,plus,NM_001406720,-,-,True,True
171,Pair85_3,NM_001406720,100.0,20,1,20,9544,9525,0.003,minus,NM_001406720,-,-,True,True
172,Pair86_5,NM_001406720,100.0,20,1,20,9346,9365,0.003,plus,NM_001406720,-,-,True,True
173,Pair86_3,NM_001406720,100.0,20,1,20,9545,9526,0.003,minus,NM_001406720,-,-,True,True
174,Pair87_5,NM_001406720,100.0,20,1,20,9307,9326,0.003,plus,NM_001406720,-,-,True,True
175,Pair87_3,NM_001406720,100.0,20,1,20,9546,9527,0.003,minus,NM_001406720,-,-,True,True
176,Pair88_5,NM_001406720,100.0,26,1,26,9643,9668,1.5e-06,plus,NM_001406720,-,-,True,True
177,Pair88_3,NM_001406720,100.0,20,1,20,9757,9738,0.003,minus,NM_001406720,-,-,True,True
178,Pair89_5,NM_001406720,100.0,26,1,26,9643,9668,1.5e-06,plus,NM_001406720,-,-,True,True
179,Pair89_3,NM_001406720,100.0,20,1,20,9760,9741,0.003,minus,NM_001406720,-,-,True,True
180,Pair90_5,NM_001406720,100.0,26,1,26,9643,9668,1.5e-06,plus,NM_001406720,-,-,True,True
181,Pair90_3,NM_001406720,100.0,20,1,20,9758,9739,0.003,minus,NM_001406720,-,-,True,True
182,Pair91_5,NM_001406720,100.0,26,1,26,9643,9668,1.5e-06,plus,NM_001406720,-,-,True,True
183,Pair91_3,NM_001406720,100.0,20,1,20,9761,9742,0.003,minus,NM_001406720,-,-,True,True
184,Pair92_5,NM_001406720,100.0,20,1,20,9603,9622,0.003,plus,NM_001406720,-,-,True,True
185,Pair92_3,NM_001406720,100.0,20,1,20,9757,9738,0.003,minus,NM_001406720,-,-,True,True
186,Pair93_5,NM_001406720,100.0,20,1,20,9603,9622,0.003,plus,NM_001406720,-,-,True,True
187,Pair93_3,NM_001406720,100.0,20,1,20,9760,9741,0.003,minus,NM_001406720,-,-,True,True
188,Pair94_5,NM_001406720,100.0,20,1,20,9603,9622,0.003,plus,NM_001406720,-,-,True,True
189,Pair94_3,NM_001406720,100.0,20,1,20,9758,9739,0.003,minus,NM_001406720,-,-,True,True
190,Pair95_5,NM_001406720,100.0,20,1,20,9603,9622,0.003,plus,NM_001406720,-,-,True,True
191,Pair95_3,NM_001406720,100.0,20,1,20,9761,9742,0.003,minus,NM_001406720,-,-,True,True
192,Pair0_5,NR_176251,100.0,24,1,24,637,660,2.08e-05,plus,NR_176251,-,-,True,True
193,Pair0_3,NR_176251,100.0,20,1,20,688,669,0.003,minus,NR_176251,-,-,True,True
194,Pair1_5,NR_176251,100.0,24,1,24,637,660,2.08e-05,plus,NR_176251,-,-,True,True
195,Pair1_3,NR_176251,100.0,21,1,21,688,668,0.000801,minus,NR_176251,-,-,True,True
196,Pair2_5,NR_176251,100.0,24,1,24,637,660,2.08e-05,plus,NR_176251,-,-,True,True
197,Pair2_3,NR_176251,100.0,21,1,21,689,669,0.000801,minus,NR_176251,-,-,True,True
198,Pair3_5,NR_176251,100.0,24,1,24,637,660,2.08e-05,plus,NR_176251,-,-,True,True
199,Pair3_3,NR_176251,100.0,22,1,22,689,668,0.000243,minus,NR_176251,-,-,True,True
200,Pair4_5,NR_176251,100.0,23,1,23,644,666,7.19e-05,plus,NR_176251,-,-,True,True
201,Pair4_3,NR_176251,100.0,23,1,23,702,680,7.19e-05,minus,NR_176251,-,-,True,True
202,Pair5_5,NR_176251,100.0,23,1,23,644,666,7.19e-05,plus,NR_176251,-,-,True,True
203,Pair5_3,NR_176251,100.0,23,1,23,703,681,7.19e-05,minus,NR_176251,-,-,True,True
204,Pair6_5,NR_176251,100.0,23,1,23,644,666,7.19e-05,plus,NR_176251,-,-,True,True
205,Pair6_3,NR_176251,100.0,22,1,22,696,675,0.000243,minus,NR_176251,-,-,True,True
206,Pair7_5,NR_176251,100.0,23,1,23,644,666,7.19e-05,plus,NR_176251,-,-,True,True
207,Pair7_3,NR_176251,100.0,22,1,22,703,682,0.000243,minus,NR_176251,-,-,True,True
208,Pair8_5,NR_176251,100.0,21,1,21,701,721,0.000801,plus,NR_176251,-,-,True,True
209,Pair8_3,NR_176251,100.0,20,1,20,765,746,0.003,minus,NR_176251,-,-,True,True
210,Pair9_5,NR_176251,100.0,21,1,21,700,720,0.000801,plus,NR_176251,-,-,True,True
211,Pair9_3,NR_176251,100.0,20,1,20,765,746,0.003,minus,NR_176251,-,-,True,True
212,Pair10_5,NR_176251,100.0,21,1,21,701,721,0.000801,plus,NR_176251,-,-,True,True
213,Pair10_3,NR_176251,100.0,20,1,20,817,798,0.003,minus,NR_176251,-,-,True,True
214,Pair11_5,NR_176251,100.0,21,1,21,700,720,0.000801,plus,NR_176251,-,-,True,True
215,Pair11_3,NR_176251,100.0,20,1,20,817,798,0.003,minus,NR_176251,-,-,True,True
216,Pair12_5,NR_176251,100.0,23,1,23,681,703,7.19e-05,plus,NR_176251,-,-,True,True
217,Pair12_3,NR_176251,100.0,20,1,20,765,746,0.003,minus,NR_176251,-,-,True,True
218,Pair13_5,NR_176251,100.0,23,1,23,680,702,7.19e-05,plus,NR_176251,-,-,True,True
219,Pair13_3,NR_176251,100.0,20,1,20,765,746,0.003,minus,NR_176251,-,-,True,True
220,Pair14_5,NR_176251,100.0,22,1,22,682,703,0.000243,plus,NR_176251,-,-,True,True
221,Pair14_3,NR_176251,100.0,20,1,20,765,746,0.003,minus,NR_176251,-,-,True,True
222,Pair15_5,NR_176251,100.0,22,1,22,675,696,0.000243,plus,NR_176251,-,-,True,True
223,Pair15_3,NR_176251,100.0,20,1,20,765,746,0.003,minus,NR_176251,-,-,True,True
224,Pair16_5,NR_176251,100.0,20,1,20,746,765,0.003,plus,NR_176251,-,-,True,True
225,Pair16_3,NR_176251,100.0,23,1,23,840,818,7.19e-05,minus,NR_176251,-,-,True,True
226,Pair17_5,NR_176251,100.0,20,1,20,790,809,0.003,plus,NR_176251,-,-,True,True
227,Pair17_3,NR_176251,100.0,23,1,23,840,818,7.19e-05,minus,NR_176251,-,-,True,True
228,Pair18_5,NR_176251,100.0,20,1,20,749,768,0.003,plus,NR_176251,-,-,True,True
229,Pair18_3,NR_176251,100.0,23,1,23,840,818,7.19e-05,minus,NR_176251,-,-,True,True
230,Pair19_5,NR_176251,100.0,20,1,20,746,765,0.003,plus,NR_176251,-,-,True,True
231,Pair19_3,NR_176251,100.0,24,1,24,841,818,2.08e-05,minus,NR_176251,-,-,True,True
232,Pair20_5,NR_176251,100.0,20,1,20,746,765,0.003,plus,NR_176251,-,-,True,True
233,Pair20_3,NR_176251,100.0,24,1,24,867,844,2.08e-05,minus,NR_176251,-,-,True,True
234,Pair21_5,NR_176251,100.0,20,1,20,798,817,0.003,plus,NR_176251,-,-,True,True
235,Pair21_3,NR_176251,100.0,24,1,24,867,844,2.08e-05,minus,NR_176251,-,-,True,True
236,Pair22_5,NR_176251,100.0,20,1,20,797,816,0.003,plus,NR_176251,-,-,True,True
237,Pair22_3,NR_176251,100.0,24,1,24,867,844,2.08e-05,minus,NR_176251,-,-,True,True
238,Pair23_5,NR_176251,100.0,20,1,20,790,809,0.003,plus,NR_176251,-,-,True,True
239,Pair23_3,NR_176251,100.0,24,1,24,867,844,2.08e-05,minus,NR_176251,-,-,True,True
240,Pair24_5,NR_176251,100.0,25,1,25,863,887,5.92e-06,plus,NR_176251,-,-,True,True
241,Pair24_3,NR_176251,100.0,21,1,21,990,970,0.000801,minus,NR_176251,-,-,True,True
242,Pair25_5,NR_176251,100.0,25,1,25,862,886,5.92e-06,plus,NR_176251,-,-,True,True
243,Pair25_3,NR_176251,100.0,21,1,21,990,970,0.000801,minus,NR_176251,-,-,True,True
244,Pair26_5,NR_176251,100.0,26,1,26,862,887,1.5e-06,plus,NR_176251,-,-,True,True
245,Pair26_3,NR_176251,100.0,21,1,21,990,970,0.000801,minus,NR_176251,-,-,True,True
246,Pair27_5,NR_176251,100.0,26,1,26,868,893,1.5e-06,plus,NR_176251,-,-,True,True
247,Pair27_3,NR_176251,100.0,21,1,21,990,970,0.000801,minus,NR_176251,-,-,True,True
248,Pair28_5,NR_176251,100.0,24,1,24,844,867,2.08e-05,plus,NR_176251,-,-,True,True
249,Pair28_3,NR_176251,100.0,21,1,21,990,970,0.000801,minus,NR_176251,-,-,True,True
250,Pair29_5,NR_176251,100.0,25,1,25,843,867,5.92e-06,plus,NR_176251,-,-,True,True
251,Pair29_3,NR_176251,100.0,21,1,21,990,970,0.000801,minus,NR_176251,-,-,True,True
252,Pair30_5,NR_176251,100.0,24,1,24,844,867,2.08e-05,plus,NR_176251,-,-,True,True
253,Pair30_3,NR_176251,100.0,22,1,22,990,969,0.000243,minus,NR_176251,-,-,True,True
254,Pair31_5,NR_176251,100.0,24,1,24,844,867,2.08e-05,plus,NR_176251,-,-,True,True
255,Pair31_3,NR_176251,100.0,22,1,22,991,970,0.000243,minus,NR_176251,-,-,True,True
256,Pair32_5,NR_176251,100.0,20,1,20,7937,7956,0.003,plus,NR_176251,-,-,True,True
257,Pair32_3,NR_176251,100.0,20,1,20,8020,8001,0.003,minus,NR_176251,-,-,True,True
258,Pair33_5,NR_176251,100.0,20,1,20,7952,7971,0.003,plus,NR_176251,-,-,True,True
