,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
5792,Pair39_5,XR_007074114,100.0,16,5,20,2910,2925,0.62,plus,XR_007074114,-,-,True,True
5793,Pair39_5,XR_007096248,100.0,16,5,20,3502,3517,0.62,plus,XR_007096248,-,-,True,True
5957,Pair41_5,NR_148680,100.0,17,1,17,747,731,0.16,minus,NR_148680,ENST00000381309,KDM4C,True,True
5958,Pair41_5,NM_001353999,100.0,17,1,17,747,731,0.16,minus,NM_001353999,ENST00000428870,KDM4C,True,True
5959,Pair41_5,XM_017014498,100.0,17,1,17,747,731,0.16,minus,XM_017014498,ENST00000381309,KDM4C,True,True
5960,Pair41_5,NR_130707,100.0,17,1,17,747,731,0.16,minus,NR_130707,ENST00000438023,KDM4C,True,True
5961,Pair41_5,NM_001353997,100.0,17,1,17,747,731,0.16,minus,NM_001353997,ENST00000381309,KDM4C,True,True
5962,Pair41_5,NR_148679,100.0,17,1,17,747,731,0.16,minus,NR_148679,ENST00000381309,KDM4C,True,True
5963,Pair41_5,XM_047423029,100.0,17,1,17,271,255,0.16,minus,XM_047423029,-,-,True,True
5964,Pair41_5,NM_001146695,100.0,17,1,17,747,731,0.16,minus,NM_001146695,ENST00000543771,KDM4C,True,True
5965,Pair41_5,XR_001746255,100.0,17,1,17,747,731,0.16,minus,XR_001746255,ENST00000381306,KDM4C,True,True
5966,Pair41_5,XM_047423026,100.0,17,1,17,347,331,0.16,minus,XM_047423026,-,-,True,True
5967,Pair41_5,NM_001304339,100.0,17,1,17,747,731,0.16,minus,NM_001304339,ENST00000381309,KDM4C,True,True
5968,Pair41_5,NM_001304340,100.0,17,1,17,571,555,0.16,minus,NM_001304340,ENST00000381309,KDM4C,True,True
5969,Pair41_5,NM_001146696,100.0,17,1,17,651,635,0.16,minus,NM_001146696,ENST00000536108,KDM4C,True,True
5970,Pair41_5,NM_001353998,100.0,17,1,17,747,731,0.16,minus,NM_001353998,ENST00000543771,KDM4C,True,True
5971,Pair41_5,NR_148678,100.0,17,1,17,747,731,0.16,minus,NR_148678,ENST00000381309,KDM4C,True,True
5972,Pair41_5,NM_001354000,100.0,17,1,17,747,731,0.16,minus,NM_001354000,ENST00000428870,KDM4C,True,True
5973,Pair41_5,XM_047423027,100.0,17,1,17,140,124,0.16,minus,XM_047423027,-,-,True,True
5974,Pair41_5,NM_001354001,100.0,17,1,17,747,731,0.16,minus,NM_001354001,ENST00000428870,KDM4C,True,True
5975,Pair41_5,NM_015061,100.0,17,1,17,747,731,0.16,minus,NM_015061,ENST00000381309,KDM4C,True,True
5976,Pair41_5,NR_148677,100.0,17,1,17,747,731,0.16,minus,NR_148677,ENST00000381309,KDM4C,True,True
5977,Pair41_5,NM_033067,100.0,16,1,16,1281,1266,0.62,minus,NM_033067,ENST00000371445,DMRTB1,True,True
5978,Pair41_5,XR_005647076,100.0,16,1,16,2756,2741,0.62,minus,XR_005647076,-,-,True,True
6839,Pair50_3,NM_178557,95.0,20,1,20,2435,2416,0.62,minus,NM_178557,ENST00000423729,NAT8L,True,True
6840,Pair51_3,NM_178557,95.0,20,1,20,2435,2416,0.62,minus,NM_178557,ENST00000423729,NAT8L,True,True
6841,Pair54_5,NM_178557,95.0,20,1,20,2416,2435,0.62,plus,NM_178557,ENST00000423729,NAT8L,True,True
6842,Pair55_5,NM_178557,95.0,20,1,20,2416,2435,0.62,plus,NM_178557,ENST00000423729,NAT8L,True,True
7933,Pair52_5,XR_007075247,100.0,16,1,16,2807,2792,0.62,minus,XR_007075247,-,-,True,True
7934,Pair53_5,XR_007075247,100.0,16,1,16,2807,2792,0.62,minus,XR_007075247,-,-,True,True
7935,Pair52_5,XR_007065181,100.0,16,5,20,1755,1770,0.62,plus,XR_007065181,-,-,True,True
7936,Pair53_5,XR_007065181,100.0,16,5,20,1755,1770,0.62,plus,XR_007065181,-,-,True,True
8069,Pair52_3,NM_001370158,100.0,16,1,16,798,783,0.62,minus,NM_001370158,ENST00000399988,MAGEB16,True,True
8070,Pair54_3,NM_001370158,100.0,16,1,16,798,783,0.62,minus,NM_001370158,ENST00000399988,MAGEB16,True,True
8071,Pair52_3,NM_001370159,100.0,16,1,16,820,805,0.62,minus,NM_001370159,ENST00000399985,MAGEB16,True,True
8072,Pair54_3,NM_001370159,100.0,16,1,16,820,805,0.62,minus,NM_001370159,ENST00000399985,MAGEB16,True,True
8073,Pair52_3,NM_001099921,100.0,16,1,16,934,919,0.62,minus,NM_001099921,ENST00000399989,MAGEB16,True,True
8074,Pair54_3,NM_001099921,100.0,16,1,16,934,919,0.62,minus,NM_001099921,ENST00000399989,MAGEB16,True,True
8573,Pair60_5,XM_006718801,100.0,17,6,22,3640,3656,0.23,plus,XM_006718801,ENST00000600882,PHLDB1,True,True
8574,Pair61_5,XM_006718801,100.0,17,6,22,3640,3656,0.23,plus,XM_006718801,ENST00000600882,PHLDB1,True,True
8575,Pair60_5,XM_047426640,100.0,17,6,22,3083,3099,0.23,plus,XM_047426640,ENST00000356063,PHLDB1,True,True
8576,Pair61_5,XM_047426640,100.0,17,6,22,3083,3099,0.23,plus,XM_047426640,ENST00000356063,PHLDB1,True,True
8577,Pair60_5,XR_947813,100.0,17,6,22,3640,3656,0.23,plus,XR_947813,-,-,True,True
8578,Pair61_5,XR_947813,100.0,17,6,22,3640,3656,0.23,plus,XR_947813,-,-,True,True
8579,Pair60_5,XM_047426637,100.0,17,6,22,2929,2945,0.23,plus,XM_047426637,-,-,True,True
8580,Pair61_5,XM_047426637,100.0,17,6,22,2929,2945,0.23,plus,XM_047426637,-,-,True,True
8581,Pair60_5,XM_005271473,100.0,17,6,22,3511,3527,0.23,plus,XM_005271473,ENST00000600882,PHLDB1,True,True
8582,Pair61_5,XM_005271473,100.0,17,6,22,3511,3527,0.23,plus,XM_005271473,ENST00000600882,PHLDB1,True,True
8583,Pair60_5,XM_047426639,100.0,17,6,22,2929,2945,0.23,plus,XM_047426639,ENST00000356063,PHLDB1,True,True
8584,Pair61_5,XM_047426639,100.0,17,6,22,2929,2945,0.23,plus,XM_047426639,ENST00000356063,PHLDB1,True,True
8585,Pair60_5,XM_005271469,100.0,17,6,22,3511,3527,0.23,plus,XM_005271469,ENST00000600882,PHLDB1,True,True
8586,Pair61_5,XM_005271469,100.0,17,6,22,3511,3527,0.23,plus,XM_005271469,ENST00000600882,PHLDB1,True,True
8587,Pair60_5,XM_047426638,100.0,17,6,22,2929,2945,0.23,plus,XM_047426638,-,-,True,True
8588,Pair61_5,XM_047426638,100.0,17,6,22,2929,2945,0.23,plus,XM_047426638,-,-,True,True
8589,Pair60_5,NM_015157,100.0,17,6,22,3081,3097,0.23,plus,NM_015157,ENST00000361417,PHLDB1,True,True
8590,Pair61_5,NM_015157,100.0,17,6,22,3081,3097,0.23,plus,NM_015157,ENST00000361417,PHLDB1,True,True
8591,Pair60_5,XM_011542707,100.0,17,6,22,3511,3527,0.23,plus,XM_011542707,ENST00000600882,PHLDB1,True,True
8592,Pair61_5,XM_011542707,100.0,17,6,22,3511,3527,0.23,plus,XM_011542707,ENST00000600882,PHLDB1,True,True
8593,Pair60_5,XM_047426646,100.0,17,6,22,2356,2372,0.23,plus,XM_047426646,ENST00000356063,PHLDB1,True,True
8594,Pair61_5,XM_047426646,100.0,17,6,22,2356,2372,0.23,plus,XM_047426646,ENST00000356063,PHLDB1,True,True
8595,Pair60_5,XM_005271474,100.0,17,6,22,4401,4417,0.23,plus,XM_005271474,ENST00000356063,PHLDB1,True,True
8596,Pair61_5,XM_005271474,100.0,17,6,22,4401,4417,0.23,plus,XM_005271474,ENST00000356063,PHLDB1,True,True
8597,Pair60_5,XM_017017408,100.0,17,6,22,3640,3656,0.23,plus,XM_017017408,ENST00000600882,PHLDB1,True,True
8598,Pair61_5,XM_017017408,100.0,17,6,22,3640,3656,0.23,plus,XM_017017408,ENST00000600882,PHLDB1,True,True
8599,Pair60_5,XM_017017407,100.0,17,6,22,3508,3524,0.23,plus,XM_017017407,ENST00000600882,PHLDB1,True,True
8600,Pair61_5,XM_017017407,100.0,17,6,22,3508,3524,0.23,plus,XM_017017407,ENST00000600882,PHLDB1,True,True
8601,Pair60_5,XM_047426643,100.0,17,6,22,2482,2498,0.23,plus,XM_047426643,-,-,True,True
8602,Pair61_5,XM_047426643,100.0,17,6,22,2482,2498,0.23,plus,XM_047426643,-,-,True,True
8603,Pair60_5,XM_047426645,100.0,17,6,22,2470,2486,0.23,plus,XM_047426645,-,-,True,True
8604,Pair61_5,XM_047426645,100.0,17,6,22,2470,2486,0.23,plus,XM_047426645,-,-,True,True
8605,Pair60_5,XM_047426633,100.0,17,6,22,3637,3653,0.23,plus,XM_047426633,-,-,True,True
8606,Pair61_5,XM_047426633,100.0,17,6,22,3637,3653,0.23,plus,XM_047426633,-,-,True,True
8607,Pair60_5,XM_047426634,100.0,17,6,22,3511,3527,0.23,plus,XM_047426634,-,-,True,True
8608,Pair61_5,XM_047426634,100.0,17,6,22,3511,3527,0.23,plus,XM_047426634,-,-,True,True
8609,Pair60_5,XM_047426642,100.0,17,6,22,2488,2504,0.23,plus,XM_047426642,-,-,True,True
8610,Pair61_5,XM_047426642,100.0,17,6,22,2488,2504,0.23,plus,XM_047426642,-,-,True,True
8611,Pair60_5,XM_006718803,100.0,17,6,22,3640,3656,0.23,plus,XM_006718803,ENST00000356063,PHLDB1,True,True
8612,Pair61_5,XM_006718803,100.0,17,6,22,3640,3656,0.23,plus,XM_006718803,ENST00000356063,PHLDB1,True,True
8613,Pair60_5,XM_047426635,100.0,17,6,22,3508,3524,0.23,plus,XM_047426635,-,-,True,True
8614,Pair61_5,XM_047426635,100.0,17,6,22,3508,3524,0.23,plus,XM_047426635,-,-,True,True
8615,Pair60_5,XM_006718798,100.0,17,6,22,3640,3656,0.23,plus,XM_006718798,ENST00000600882,PHLDB1,True,True
8616,Pair61_5,XM_006718798,100.0,17,6,22,3640,3656,0.23,plus,XM_006718798,ENST00000600882,PHLDB1,True,True
8617,Pair60_5,XM_047426641,100.0,17,6,22,2926,2942,0.23,plus,XM_047426641,ENST00000356063,PHLDB1,True,True
8618,Pair61_5,XM_047426641,100.0,17,6,22,2926,2942,0.23,plus,XM_047426641,ENST00000356063,PHLDB1,True,True
8619,Pair60_5,XM_005271472,100.0,17,6,22,3511,3527,0.23,plus,XM_005271472,ENST00000600882,PHLDB1,True,True
8620,Pair61_5,XM_005271472,100.0,17,6,22,3511,3527,0.23,plus,XM_005271472,ENST00000600882,PHLDB1,True,True
8621,Pair60_5,XM_017017409,100.0,17,6,22,3640,3656,0.23,plus,XM_017017409,ENST00000600882,PHLDB1,True,True
8622,Pair61_5,XM_017017409,100.0,17,6,22,3640,3656,0.23,plus,XM_017017409,ENST00000600882,PHLDB1,True,True
8623,Pair60_5,XM_011542704,100.0,17,6,22,3640,3656,0.23,plus,XM_011542704,ENST00000600882,PHLDB1,True,True
8624,Pair61_5,XM_011542704,100.0,17,6,22,3640,3656,0.23,plus,XM_011542704,ENST00000600882,PHLDB1,True,True
8625,Pair60_5,XM_005277680,100.0,17,6,22,3637,3653,0.23,plus,XM_005277680,ENST00000600882,PHLDB1,True,True
8626,Pair61_5,XM_005277680,100.0,17,6,22,3637,3653,0.23,plus,XM_005277680,ENST00000600882,PHLDB1,True,True
8627,Pair60_5,XM_006718802,100.0,17,6,22,3640,3656,0.23,plus,XM_006718802,ENST00000600882,PHLDB1,True,True
8628,Pair61_5,XM_006718802,100.0,17,6,22,3640,3656,0.23,plus,XM_006718802,ENST00000600882,PHLDB1,True,True
8629,Pair60_5,XM_006718797,100.0,17,6,22,3640,3656,0.23,plus,XM_006718797,ENST00000600882,PHLDB1,True,True
8630,Pair61_5,XM_006718797,100.0,17,6,22,3640,3656,0.23,plus,XM_006718797,ENST00000600882,PHLDB1,True,True
8631,Pair60_5,XM_005271471,100.0,17,6,22,3511,3527,0.23,plus,XM_005271471,ENST00000600882,PHLDB1,True,True
8632,Pair61_5,XM_005271471,100.0,17,6,22,3511,3527,0.23,plus,XM_005271471,ENST00000600882,PHLDB1,True,True
8633,Pair60_5,XM_011542705,100.0,17,6,22,3640,3656,0.23,plus,XM_011542705,ENST00000600882,PHLDB1,True,True
8634,Pair61_5,XM_011542705,100.0,17,6,22,3640,3656,0.23,plus,XM_011542705,ENST00000600882,PHLDB1,True,True
8635,Pair60_5,XM_006718800,100.0,17,6,22,3640,3656,0.23,plus,XM_006718800,ENST00000600882,PHLDB1,True,True
8636,Pair61_5,XM_006718800,100.0,17,6,22,3640,3656,0.23,plus,XM_006718800,ENST00000600882,PHLDB1,True,True
8637,Pair60_5,XM_005271470,100.0,17,6,22,3511,3527,0.23,plus,XM_005271470,ENST00000600882,PHLDB1,True,True
8638,Pair61_5,XM_005271470,100.0,17,6,22,3511,3527,0.23,plus,XM_005271470,ENST00000600882,PHLDB1,True,True
8639,Pair60_5,NM_001144758,100.0,17,6,22,2772,2788,0.23,plus,NM_001144758,ENST00000600882,PHLDB1,True,True
8640,Pair61_5,NM_001144758,100.0,17,6,22,2772,2788,0.23,plus,NM_001144758,ENST00000600882,PHLDB1,True,True
8641,Pair60_5,XM_011542715,100.0,17,6,22,874,890,0.23,plus,XM_011542715,ENST00000534140,PHLDB1,True,True
8642,Pair61_5,XM_011542715,100.0,17,6,22,874,890,0.23,plus,XM_011542715,ENST00000534140,PHLDB1,True,True
8643,Pair60_5,XR_007062463,100.0,17,6,22,3640,3656,0.23,plus,XR_007062463,-,-,True,True
8644,Pair61_5,XR_007062463,100.0,17,6,22,3640,3656,0.23,plus,XR_007062463,-,-,True,True
8645,Pair60_5,XM_017017410,100.0,17,6,22,3511,3527,0.23,plus,XM_017017410,ENST00000600882,PHLDB1,True,True
8646,Pair61_5,XM_017017410,100.0,17,6,22,3511,3527,0.23,plus,XM_017017410,ENST00000600882,PHLDB1,True,True
8647,Pair60_5,XM_011542709,100.0,17,6,22,3053,3069,0.23,plus,XM_011542709,ENST00000361417,PHLDB1,True,True
8648,Pair61_5,XM_011542709,100.0,17,6,22,3053,3069,0.23,plus,XM_011542709,ENST00000361417,PHLDB1,True,True
8649,Pair60_5,XM_011542703,100.0,17,6,22,3640,3656,0.23,plus,XM_011542703,ENST00000600882,PHLDB1,True,True
8650,Pair61_5,XM_011542703,100.0,17,6,22,3640,3656,0.23,plus,XM_011542703,ENST00000600882,PHLDB1,True,True
8651,Pair60_5,XM_047426647,100.0,17,6,22,2356,2372,0.23,plus,XM_047426647,ENST00000356063,PHLDB1,True,True
8652,Pair61_5,XM_047426647,100.0,17,6,22,2356,2372,0.23,plus,XM_047426647,ENST00000356063,PHLDB1,True,True
8653,Pair60_5,XM_011542706,100.0,17,6,22,3640,3656,0.23,plus,XM_011542706,ENST00000600882,PHLDB1,True,True
8654,Pair61_5,XM_011542706,100.0,17,6,22,3640,3656,0.23,plus,XM_011542706,ENST00000600882,PHLDB1,True,True
8655,Pair60_5,XM_047426632,100.0,17,6,22,3640,3656,0.23,plus,XM_047426632,-,-,True,True
8656,Pair61_5,XM_047426632,100.0,17,6,22,3640,3656,0.23,plus,XM_047426632,-,-,True,True
8657,Pair60_5,NM_001144759,100.0,17,6,22,2772,2788,0.23,plus,NM_001144759,ENST00000356063,PHLDB1,True,True
8658,Pair61_5,NM_001144759,100.0,17,6,22,2772,2788,0.23,plus,NM_001144759,ENST00000356063,PHLDB1,True,True
8659,Pair60_5,XM_006718799,100.0,17,6,22,3640,3656,0.23,plus,XM_006718799,ENST00000600882,PHLDB1,True,True
8660,Pair61_5,XM_006718799,100.0,17,6,22,3640,3656,0.23,plus,XM_006718799,ENST00000600882,PHLDB1,True,True
8663,Pair60_5,XM_011542710,100.0,17,6,22,3640,3656,0.23,plus,XM_011542710,ENST00000600882,PHLDB1,True,True
8664,Pair61_5,XM_011542710,100.0,17,6,22,3640,3656,0.23,plus,XM_011542710,ENST00000600882,PHLDB1,True,True
8665,Pair60_5,XM_047426644,100.0,17,6,22,2356,2372,0.23,plus,XM_047426644,-,-,True,True
8666,Pair61_5,XM_047426644,100.0,17,6,22,2356,2372,0.23,plus,XM_047426644,-,-,True,True
8667,Pair60_5,XM_047426636,100.0,17,6,22,3508,3524,0.23,plus,XM_047426636,-,-,True,True
8668,Pair61_5,XM_047426636,100.0,17,6,22,3508,3524,0.23,plus,XM_047426636,-,-,True,True
8669,Pair60_5,XM_005271468,100.0,17,6,22,3511,3527,0.23,plus,XM_005271468,ENST00000600882,PHLDB1,True,True
8670,Pair61_5,XM_005271468,100.0,17,6,22,3511,3527,0.23,plus,XM_005271468,ENST00000600882,PHLDB1,True,True
8671,Pair60_5,XM_011542708,100.0,17,6,22,2901,2917,0.23,plus,XM_011542708,ENST00000600882,PHLDB1,True,True
8672,Pair61_5,XM_011542708,100.0,17,6,22,2901,2917,0.23,plus,XM_011542708,ENST00000600882,PHLDB1,True,True
8799,Pair60_3,NM_001394972,100.0,16,1,16,3134,3119,0.62,minus,NM_001394972,ENST00000423556,MIDEAS,True,True
8801,Pair63_3,NM_001394972,100.0,16,1,16,3134,3119,0.62,minus,NM_001394972,ENST00000423556,MIDEAS,True,True
8803,Pair60_3,XM_047431913,100.0,16,1,16,3326,3311,0.62,minus,XM_047431913,ENST00000423556,MIDEAS,True,True
8805,Pair63_3,XM_047431913,100.0,16,1,16,3326,3311,0.62,minus,XM_047431913,ENST00000423556,MIDEAS,True,True
8807,Pair60_3,NM_194278,100.0,16,1,16,3568,3553,0.62,minus,NM_194278,ENST00000286523,MIDEAS,True,True
8809,Pair63_3,NM_194278,100.0,16,1,16,3568,3553,0.62,minus,NM_194278,ENST00000286523,MIDEAS,True,True
8811,Pair60_3,XM_005268206,100.0,16,1,16,3336,3321,0.62,minus,XM_005268206,ENST00000423556,MIDEAS,True,True
8813,Pair63_3,XM_005268206,100.0,16,1,16,3336,3321,0.62,minus,XM_005268206,ENST00000423556,MIDEAS,True,True
8815,Pair60_3,XM_047431914,100.0,16,1,16,3422,3407,0.62,minus,XM_047431914,ENST00000423556,MIDEAS,True,True
8817,Pair63_3,XM_047431914,100.0,16,1,16,3422,3407,0.62,minus,XM_047431914,ENST00000423556,MIDEAS,True,True
8819,Pair60_3,NM_001367710,100.0,16,1,16,3568,3553,0.62,minus,NM_001367710,ENST00000423556,MIDEAS,True,True
8821,Pair63_3,NM_001367710,100.0,16,1,16,3568,3553,0.62,minus,NM_001367710,ENST00000423556,MIDEAS,True,True
8823,Pair60_3,NM_001043318,100.0,16,1,16,3134,3119,0.62,minus,NM_001043318,ENST00000394071,MIDEAS,True,True
8825,Pair63_3,NM_001043318,100.0,16,1,16,3134,3119,0.62,minus,NM_001043318,ENST00000394071,MIDEAS,True,True
