,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
2342,Pair15_3,NM_001105077,100.0,18,1,18,783,766,0.03,minus,NM_001105077,ENST00000264674,MECOM,True,True
2358,Pair15_3,NM_001164000,100.0,18,1,18,1387,1370,0.03,minus,NM_001164000,ENST00000464456,MECOM,True,True
2374,Pair15_3,XM_047447683,100.0,18,1,18,703,686,0.03,minus,XM_047447683,-,-,True,True
2390,Pair15_3,NM_004991,100.0,18,1,18,1353,1336,0.03,minus,NM_004991,ENST00000651503,MECOM,True,True
2406,Pair15_3,XM_047447687,100.0,18,1,18,685,668,0.03,minus,XM_047447687,-,-,True,True
3460,Pair26_3,NM_001288646,100.0,16,1,16,2398,2383,0.62,minus,NM_001288646,ENST00000583566,ZNF286A,True,True
3461,Pair27_3,NM_001288646,100.0,16,1,16,2398,2383,0.62,minus,NM_001288646,ENST00000583566,ZNF286A,True,True
3462,Pair26_3,NM_001288644,100.0,16,1,16,1992,1977,0.62,minus,NM_001288644,ENST00000583566,ZNF286A,True,True
3463,Pair27_3,NM_001288644,100.0,16,1,16,1992,1977,0.62,minus,NM_001288644,ENST00000583566,ZNF286A,True,True
3464,Pair26_3,NM_001288647,100.0,16,1,16,2283,2268,0.62,minus,NM_001288647,ENST00000583566,ZNF286A,True,True
3465,Pair27_3,NM_001288647,100.0,16,1,16,2283,2268,0.62,minus,NM_001288647,ENST00000583566,ZNF286A,True,True
3466,Pair26_3,NM_001369440,100.0,16,1,16,2228,2213,0.62,minus,NM_001369440,ENST00000421016,ZNF286A,True,True
3467,Pair27_3,NM_001369440,100.0,16,1,16,2228,2213,0.62,minus,NM_001369440,ENST00000421016,ZNF286A,True,True
3468,Pair26_3,NM_001369436,100.0,16,1,16,2287,2272,0.62,minus,NM_001369436,ENST00000421016,ZNF286A,True,True
3469,Pair27_3,NM_001369436,100.0,16,1,16,2287,2272,0.62,minus,NM_001369436,ENST00000421016,ZNF286A,True,True
3470,Pair26_3,NM_001288642,100.0,16,1,16,2266,2251,0.62,minus,NM_001288642,ENST00000580393,ZNF286A,True,True
3471,Pair27_3,NM_001288642,100.0,16,1,16,2266,2251,0.62,minus,NM_001288642,ENST00000580393,ZNF286A,True,True
3472,Pair26_3,NR_160540,100.0,16,1,16,2275,2260,0.62,minus,NR_160540,ENST00000285274,ZNF286B,True,True
3473,Pair27_3,NR_160540,100.0,16,1,16,2275,2260,0.62,minus,NR_160540,ENST00000285274,ZNF286B,True,True
3474,Pair26_3,NM_001288643,100.0,16,1,16,2107,2092,0.62,minus,NM_001288643,ENST00000593105,ZNF286A,True,True
3475,Pair27_3,NM_001288643,100.0,16,1,16,2107,2092,0.62,minus,NM_001288643,ENST00000593105,ZNF286A,True,True
3476,Pair26_3,NM_001288645,100.0,16,1,16,2485,2470,0.62,minus,NM_001288645,ENST00000583566,ZNF286A,True,True
3477,Pair27_3,NM_001288645,100.0,16,1,16,2485,2470,0.62,minus,NM_001288645,ENST00000583566,ZNF286A,True,True
3478,Pair26_3,NM_001130842,100.0,16,1,16,2339,2324,0.62,minus,NM_001130842,ENST00000583566,ZNF286A,True,True
3479,Pair27_3,NM_001130842,100.0,16,1,16,2339,2324,0.62,minus,NM_001130842,ENST00000583566,ZNF286A,True,True
3480,Pair26_3,NM_020652,100.0,16,1,16,2426,2411,0.62,minus,NM_020652,ENST00000583566,ZNF286A,True,True
3481,Pair27_3,NM_020652,100.0,16,1,16,2426,2411,0.62,minus,NM_020652,ENST00000583566,ZNF286A,True,True
3482,Pair26_3,NM_001288648,100.0,16,1,16,2166,2151,0.62,minus,NM_001288648,ENST00000593105,ZNF286A,True,True
3483,Pair27_3,NM_001288648,100.0,16,1,16,2166,2151,0.62,minus,NM_001288648,ENST00000593105,ZNF286A,True,True
3484,Pair26_3,NM_001369437,100.0,16,1,16,2131,2116,0.62,minus,NM_001369437,ENST00000583566,ZNF286A,True,True
3485,Pair27_3,NM_001369437,100.0,16,1,16,2131,2116,0.62,minus,NM_001369437,ENST00000583566,ZNF286A,True,True
3486,Pair26_3,NM_001369438,100.0,16,1,16,2325,2310,0.62,minus,NM_001369438,ENST00000583566,ZNF286A,True,True
3487,Pair27_3,NM_001369438,100.0,16,1,16,2325,2310,0.62,minus,NM_001369438,ENST00000583566,ZNF286A,True,True
3488,Pair26_3,NM_001288649,100.0,16,1,16,1987,1972,0.62,minus,NM_001288649,ENST00000579694,ZNF286A,True,True
3489,Pair27_3,NM_001288649,100.0,16,1,16,1987,1972,0.62,minus,NM_001288649,ENST00000579694,ZNF286A,True,True
4005,Pair37_5,NR_147898,100.0,17,1,17,82,66,0.16,minus,NR_147898,ENST00000568831,,True,True
4009,Pair41_5,NR_147898,100.0,17,1,17,82,66,0.16,minus,NR_147898,ENST00000568831,,True,True
4757,Pair56_3,NR_110155,100.0,16,4,19,35,50,0.46,plus,NR_110155,ENST00000663635,LINC02328,True,True
4759,Pair59_3,NR_110155,100.0,16,3,18,35,50,0.46,plus,NR_110155,ENST00000663635,LINC02328,True,True
4908,Pair60_3,NM_001369788,100.0,18,1,18,333,316,0.04,minus,NM_001369788,ENST00000668547,SCN8A,True,True
4909,Pair63_3,NM_001369788,100.0,18,1,18,333,316,0.04,minus,NM_001369788,ENST00000668547,SCN8A,True,True
4910,Pair65_3,NM_001369788,100.0,18,1,18,333,316,0.04,minus,NM_001369788,ENST00000668547,SCN8A,True,True
4923,Pair60_3,NM_014191,100.0,18,1,18,333,316,0.04,minus,NM_014191,ENST00000354534,SCN8A,True,True
4924,Pair63_3,NM_014191,100.0,18,1,18,333,316,0.04,minus,NM_014191,ENST00000354534,SCN8A,True,True
4925,Pair65_3,NM_014191,100.0,18,1,18,333,316,0.04,minus,NM_014191,ENST00000354534,SCN8A,True,True
4932,Pair60_3,NM_001330260,100.0,18,1,18,333,316,0.04,minus,NM_001330260,ENST00000627620,SCN8A,True,True
4933,Pair63_3,NM_001330260,100.0,18,1,18,333,316,0.04,minus,NM_001330260,ENST00000627620,SCN8A,True,True
4934,Pair65_3,NM_001330260,100.0,18,1,18,333,316,0.04,minus,NM_001330260,ENST00000627620,SCN8A,True,True
4935,Pair60_3,NM_001177984,100.0,18,1,18,333,316,0.04,minus,NM_001177984,ENST00000545061,SCN8A,True,True
4936,Pair63_3,NM_001177984,100.0,18,1,18,333,316,0.04,minus,NM_001177984,ENST00000545061,SCN8A,True,True
4937,Pair65_3,NM_001177984,100.0,18,1,18,333,316,0.04,minus,NM_001177984,ENST00000545061,SCN8A,True,True
4944,Pair60_3,XM_011528980,100.0,17,4,20,2457,2473,0.16,plus,XM_011528980,ENST00000372409,PCIF1,True,True
4945,Pair63_3,XM_011528980,100.0,17,4,20,2457,2473,0.16,plus,XM_011528980,ENST00000372409,PCIF1,True,True
4946,Pair65_3,XM_011528980,100.0,17,4,20,2457,2473,0.16,plus,XM_011528980,ENST00000372409,PCIF1,True,True
4947,Pair60_3,XM_011528981,100.0,17,4,20,2306,2322,0.16,plus,XM_011528981,ENST00000372409,PCIF1,True,True
4948,Pair63_3,XM_011528981,100.0,17,4,20,2306,2322,0.16,plus,XM_011528981,ENST00000372409,PCIF1,True,True
4949,Pair65_3,XM_011528981,100.0,17,4,20,2306,2322,0.16,plus,XM_011528981,ENST00000372409,PCIF1,True,True
4950,Pair60_3,XM_017028013,100.0,17,4,20,2502,2518,0.16,plus,XM_017028013,ENST00000372409,PCIF1,True,True
4951,Pair63_3,XM_017028013,100.0,17,4,20,2502,2518,0.16,plus,XM_017028013,ENST00000372409,PCIF1,True,True
4952,Pair65_3,XM_017028013,100.0,17,4,20,2502,2518,0.16,plus,XM_017028013,ENST00000372409,PCIF1,True,True
4953,Pair60_3,XM_047440368,100.0,17,4,20,1077,1093,0.16,plus,XM_047440368,-,-,True,True
4954,Pair63_3,XM_047440368,100.0,17,4,20,1077,1093,0.16,plus,XM_047440368,-,-,True,True
4955,Pair65_3,XM_047440368,100.0,17,4,20,1077,1093,0.16,plus,XM_047440368,-,-,True,True
4956,Pair60_3,NM_022104,100.0,17,4,20,2344,2360,0.16,plus,NM_022104,ENST00000372409,PCIF1,True,True
4957,Pair63_3,NM_022104,100.0,17,4,20,2344,2360,0.16,plus,NM_022104,ENST00000372409,PCIF1,True,True
4958,Pair65_3,NM_022104,100.0,17,4,20,2344,2360,0.16,plus,NM_022104,ENST00000372409,PCIF1,True,True
4970,Pair64_3,XM_047419678,95.0,20,1,20,978,959,0.62,minus,XM_047419678,-,-,True,True
4972,Pair60_3,NM_014330,95.0,20,1,20,1454,1435,0.62,minus,NM_014330,ENST00000200453,PPP1R15A,True,True
4974,Pair63_3,NM_014330,95.0,20,1,20,1454,1435,0.62,minus,NM_014330,ENST00000200453,PPP1R15A,True,True
4976,Pair65_3,NM_014330,95.0,20,1,20,1454,1435,0.62,minus,NM_014330,ENST00000200453,PPP1R15A,True,True
4980,Pair64_3,NM_001382555,95.0,20,1,20,1100,1081,0.62,minus,NM_001382555,ENST00000618416,SPDYE12,True,True
5408,Pair64_3,NM_024344,100.0,16,1,16,1712,1697,0.62,minus,NM_024344,ENST00000357568,CAPN3,True,True
6251,Pair64_3,NM_000070,100.0,16,1,16,1712,1697,0.62,minus,NM_000070,ENST00000397163,CAPN3,True,True
6429,Pair64_3,NM_173087,100.0,16,1,16,1568,1553,0.62,minus,NM_173087,ENST00000349748,CAPN3,True,True
6855,Pair63_5,XR_001755960,100.0,17,1,17,13986,13970,0.16,minus,XR_001755960,-,-,True,True
6856,Pair63_5,XR_001755961,100.0,17,1,17,13960,13944,0.16,minus,XR_001755961,-,-,True,True
6857,Pair63_5,XR_007090930,100.0,17,1,17,13960,13944,0.16,minus,XR_007090930,-,-,True,True
6858,Pair63_5,XR_007090929,100.0,17,1,17,13986,13970,0.16,minus,XR_007090929,-,-,True,True
