,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
162,Pair34_5,NM_001005240,100.0,22,1,22,7,28,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
163,Pair34_3,NM_001005240,95.238,21,1,21,249,229,0.2,minus,NM_001005240,ENST00000585993,OR4F17,True,True
164,Pair35_5,NM_001005240,100.0,22,1,22,8,29,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
165,Pair35_3,NM_001005240,100.0,21,1,21,340,320,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
166,Pair36_5,NM_001005240,100.0,22,1,22,7,28,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
167,Pair36_3,NM_001005240,100.0,21,1,21,336,316,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
168,Pair37_5,NM_001005240,100.0,22,1,22,7,28,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
169,Pair37_3,NM_001005240,100.0,21,1,21,337,317,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
170,Pair38_5,NM_001005240,100.0,22,1,22,7,28,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
171,Pair38_3,NM_001005240,100.0,21,1,21,162,142,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
172,Pair39_5,NM_001005240,100.0,22,1,22,7,28,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
173,Pair39_3,NM_001005240,95.238,21,1,21,248,228,0.2,minus,NM_001005240,ENST00000585993,OR4F17,True,True
174,Pair40_5,NM_001005240,100.0,22,1,22,8,29,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
175,Pair40_3,NM_001005240,100.0,20,1,20,339,320,0.003,minus,NM_001005240,ENST00000585993,OR4F17,True,True
176,Pair41_5,NM_001005240,100.0,22,1,22,8,29,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
177,Pair41_3,NM_001005240,95.238,21,1,21,249,229,0.2,minus,NM_001005240,ENST00000585993,OR4F17,True,True
178,Pair42_5,NM_001005240,100.0,22,1,22,8,29,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
179,Pair42_3,NM_001005240,100.0,21,1,21,336,316,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
180,Pair43_5,NM_001005240,100.0,22,1,22,8,29,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
181,Pair43_3,NM_001005240,100.0,21,1,21,337,317,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
182,Pair44_5,NM_001005240,100.0,22,1,22,8,29,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
183,Pair44_3,NM_001005240,100.0,21,1,21,162,142,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
184,Pair45_5,NM_001005240,100.0,22,1,22,7,28,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
185,Pair45_3,NM_001005240,100.0,21,1,21,161,141,0.000801,minus,NM_001005240,ENST00000585993,OR4F17,True,True
186,Pair46_5,NM_001005240,100.0,22,1,22,8,29,0.000243,plus,NM_001005240,ENST00000585993,OR4F17,True,True
187,Pair46_3,NM_001005240,95.238,21,1,21,248,228,0.2,minus,NM_001005240,ENST00000585993,OR4F17,True,True
2209,Pair0_3,XM_047445872,100.0,18,1,18,49,32,0.04,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2210,Pair1_3,XM_047445872,100.0,18,1,18,49,32,0.04,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2211,Pair2_3,XM_047445872,100.0,18,1,18,49,32,0.049,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2212,Pair3_3,XM_047445872,100.0,18,1,18,49,32,0.049,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2213,Pair4_3,XM_047445872,100.0,17,1,17,48,32,0.2,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2214,Pair5_3,XM_047445872,100.0,17,1,17,48,32,0.16,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2215,Pair6_3,XM_047445872,100.0,17,1,17,48,32,0.2,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2216,Pair7_3,XM_047445872,100.0,17,1,17,48,32,0.16,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2217,Pair8_3,XM_047445872,100.0,19,1,19,50,32,0.013,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2218,Pair9_3,XM_047445872,100.0,19,1,19,50,32,0.013,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2219,Pair10_3,XM_047445872,100.0,19,1,19,50,32,0.015,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2220,Pair11_3,XM_047445872,100.0,20,1,20,51,32,0.004,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2221,Pair12_3,XM_047445872,100.0,19,1,19,50,32,0.015,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2222,Pair13_3,XM_047445872,100.0,20,1,20,51,32,0.004,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2223,Pair14_3,XM_047445872,100.0,18,1,18,49,32,0.059,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2224,Pair15_3,XM_047445872,100.0,21,1,21,52,32,0.001,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2226,Pair17_3,XM_047445872,100.0,17,1,17,48,32,0.23,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2227,Pair18_3,XM_047445872,100.0,18,1,18,49,32,0.059,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2228,Pair19_3,XM_047445872,100.0,21,1,21,52,32,0.001,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2230,Pair21_3,XM_047445872,100.0,17,1,17,48,32,0.23,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2231,Pair22_3,XM_047445872,100.0,20,1,20,59,40,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2232,Pair23_3,XM_047445872,100.0,20,1,20,146,127,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2233,Pair24_3,XM_047445872,100.0,20,1,20,147,128,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2234,Pair25_3,XM_047445872,100.0,20,1,20,59,40,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2235,Pair26_3,XM_047445872,100.0,20,1,20,237,218,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2236,Pair27_3,XM_047445872,100.0,20,1,20,146,127,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2237,Pair28_3,XM_047445872,100.0,20,1,20,147,128,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2238,Pair29_3,XM_047445872,100.0,20,1,20,58,39,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2239,Pair30_3,XM_047445872,100.0,21,1,21,60,40,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2240,Pair31_3,XM_047445872,100.0,20,1,20,58,39,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2241,Pair32_3,XM_047445872,100.0,20,1,20,236,217,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2242,Pair33_3,XM_047445872,100.0,21,1,21,60,40,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2243,Pair34_3,XM_047445872,100.0,21,1,21,146,126,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2244,Pair35_3,XM_047445872,100.0,21,1,21,237,217,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2245,Pair36_3,XM_047445872,100.0,21,1,21,233,213,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2246,Pair37_3,XM_047445872,100.0,21,1,21,234,214,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2247,Pair38_3,XM_047445872,100.0,21,1,21,59,39,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2248,Pair39_3,XM_047445872,100.0,21,1,21,145,125,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2249,Pair40_3,XM_047445872,100.0,20,1,20,236,217,0.003,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2250,Pair41_3,XM_047445872,100.0,21,1,21,146,126,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2251,Pair42_3,XM_047445872,100.0,21,1,21,233,213,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2252,Pair43_3,XM_047445872,100.0,21,1,21,234,214,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2253,Pair44_3,XM_047445872,100.0,21,1,21,59,39,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2254,Pair45_3,XM_047445872,100.0,21,1,21,58,38,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
2255,Pair46_3,XM_047445872,100.0,21,1,21,145,125,0.000801,minus,XM_047445872,ENST00000673274-ENST00000650172,OR4F4,True,True
3100,Pair37_3,XR_007082362,100.0,16,1,16,4569,4554,0.77,minus,XR_007082362,-,-,True,True
3103,Pair43_3,XR_007082362,100.0,16,1,16,4569,4554,0.77,minus,XR_007082362,-,-,True,True
3108,Pair37_3,XR_007082360,100.0,16,1,16,5305,5290,0.77,minus,XR_007082360,-,-,True,True
3111,Pair43_3,XR_007082360,100.0,16,1,16,5305,5290,0.77,minus,XR_007082360,-,-,True,True
3116,Pair37_3,XR_007062814,100.0,16,1,16,5306,5291,0.77,minus,XR_007062814,-,-,True,True
3119,Pair43_3,XR_007062814,100.0,16,1,16,5306,5291,0.77,minus,XR_007062814,-,-,True,True
