,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
1786,Pair7_3,XR_005494385,100.0,16,5,20,4923,4938,0.36,plus,XR_005494385,-,-,True,True
2140,Pair12_3,XM_039097891,100.0,17,4,20,3695,3711,0.091,plus,XM_039097891,ENSRNOT00000107501,Fanca,True,True
2141,Pair12_3,XM_039108772,100.0,16,5,20,1004,1019,0.36,plus,XM_039108772,ENSRNOT00000115030,Fcgbp,True,True
2142,Pair12_3,NM_001164657,100.0,16,5,20,883,898,0.36,plus,NM_001164657,ENSRNOT00000057122,Fcgbp,True,True
2144,Pair12_3,XM_003751782,95.0,20,1,20,4103,4084,0.36,minus,XM_003751782,ENSRNOT00000005446,Sema6a,True,True
2146,Pair12_3,NM_001108430,95.0,20,1,20,4094,4075,0.36,minus,NM_001108430,ENSRNOT00000005476,Sema6a,True,True
2147,Pair12_3,NM_001372354,95.0,20,1,20,3929,3910,0.36,minus,NM_001372354,ENSRNOT00000115179,Sema6a,True,True
4388,Pair27_3,NM_031772,100.0,16,1,16,946,931,0.36,minus,NM_031772,ENSRNOT00000013587,Polr1a,True,True
4390,Pair35_5,NM_031772,100.0,16,5,20,931,946,0.36,plus,NM_031772,ENSRNOT00000013587,Polr1a,True,True
4391,Pair36_5,NM_031772,100.0,16,5,20,931,946,0.36,plus,NM_031772,ENSRNOT00000013587,Polr1a,True,True
4509,Pair30_3,NM_012544,100.0,16,1,16,3764,3749,0.36,minus,NM_012544,ENSRNOT00000010627,Ace,True,True
4515,Pair39_5,NM_012544,100.0,16,5,20,3749,3764,0.36,plus,NM_012544,ENSRNOT00000010627,Ace,True,True
4526,Pair28_3,XM_039111367,95.0,20,1,20,7660,7641,0.36,minus,XM_039111367,ENSRNOT00000076044,Prdm16,True,True
4531,Pair37_5,XM_039111367,95.0,20,1,20,7641,7660,0.36,plus,XM_039111367,ENSRNOT00000076044,Prdm16,True,True
4532,Pair38_5,XM_039111367,95.0,20,1,20,7641,7660,0.36,plus,XM_039111367,ENSRNOT00000076044,Prdm16,True,True
4535,Pair28_3,XM_039111364,95.0,20,1,20,7705,7686,0.36,minus,XM_039111364,ENSRNOT00000076044,Prdm16,True,True
4540,Pair37_5,XM_039111364,95.0,20,1,20,7686,7705,0.36,plus,XM_039111364,ENSRNOT00000076044,Prdm16,True,True
4541,Pair38_5,XM_039111364,95.0,20,1,20,7686,7705,0.36,plus,XM_039111364,ENSRNOT00000076044,Prdm16,True,True
4571,Pair28_3,XM_039111362,95.0,20,1,20,7707,7688,0.36,minus,XM_039111362,ENSRNOT00000076044,Prdm16,True,True
4576,Pair37_5,XM_039111362,95.0,20,1,20,7688,7707,0.36,plus,XM_039111362,ENSRNOT00000076044,Prdm16,True,True
4577,Pair38_5,XM_039111362,95.0,20,1,20,7688,7707,0.36,plus,XM_039111362,ENSRNOT00000076044,Prdm16,True,True
4580,Pair28_3,XM_039111368,95.0,20,1,20,7475,7456,0.36,minus,XM_039111368,ENSRNOT00000076044,Prdm16,True,True
4585,Pair37_5,XM_039111368,95.0,20,1,20,7456,7475,0.36,plus,XM_039111368,ENSRNOT00000076044,Prdm16,True,True
4586,Pair38_5,XM_039111368,95.0,20,1,20,7456,7475,0.36,plus,XM_039111368,ENSRNOT00000076044,Prdm16,True,True
4667,Pair28_3,XM_039111366,95.0,20,1,20,7700,7681,0.36,minus,XM_039111366,ENSRNOT00000076044,Prdm16,True,True
4672,Pair37_5,XM_039111366,95.0,20,1,20,7681,7700,0.36,plus,XM_039111366,ENSRNOT00000076044,Prdm16,True,True
4673,Pair38_5,XM_039111366,95.0,20,1,20,7681,7700,0.36,plus,XM_039111366,ENSRNOT00000076044,Prdm16,True,True
4685,Pair28_3,XM_039111365,95.0,20,1,20,7702,7683,0.36,minus,XM_039111365,ENSRNOT00000076044,Prdm16,True,True
4690,Pair37_5,XM_039111365,95.0,20,1,20,7683,7702,0.36,plus,XM_039111365,ENSRNOT00000076044,Prdm16,True,True
4691,Pair38_5,XM_039111365,95.0,20,1,20,7683,7702,0.36,plus,XM_039111365,ENSRNOT00000076044,Prdm16,True,True
4712,Pair28_3,XM_039111370,95.0,20,1,20,7531,7512,0.36,minus,XM_039111370,ENSRNOT00000077015,Prdm16,True,True
4717,Pair37_5,XM_039111370,95.0,20,1,20,7512,7531,0.36,plus,XM_039111370,ENSRNOT00000077015,Prdm16,True,True
4718,Pair38_5,XM_039111370,95.0,20,1,20,7512,7531,0.36,plus,XM_039111370,ENSRNOT00000077015,Prdm16,True,True
4739,Pair28_3,XM_039111363,95.0,20,1,20,7705,7686,0.36,minus,XM_039111363,ENSRNOT00000076044,Prdm16,True,True
4744,Pair37_5,XM_039111363,95.0,20,1,20,7686,7705,0.36,plus,XM_039111363,ENSRNOT00000076044,Prdm16,True,True
4745,Pair38_5,XM_039111363,95.0,20,1,20,7686,7705,0.36,plus,XM_039111363,ENSRNOT00000076044,Prdm16,True,True
5090,Pair28_3,XM_039110074,100.0,16,5,20,3841,3856,0.36,plus,XM_039110074,ENSRNOT00000022790,Adamts16,True,True
5092,Pair37_5,XM_039110074,100.0,16,1,16,3856,3841,0.36,minus,XM_039110074,ENSRNOT00000022790,Adamts16,True,True
5093,Pair38_5,XM_039110074,100.0,16,1,16,3856,3841,0.36,minus,XM_039110074,ENSRNOT00000022790,Adamts16,True,True
5962,Pair40_5,XM_006254087,100.0,16,1,16,10395,10380,0.36,minus,XM_006254087,-,-,True,True
5963,Pair41_5,XM_006254087,100.0,16,1,16,10395,10380,0.36,minus,XM_006254087,-,-,True,True
5964,Pair42_5,XM_006254087,100.0,16,1,16,10395,10380,0.36,minus,XM_006254087,-,-,True,True
5965,Pair43_3,XM_006254087,100.0,16,5,20,10380,10395,0.36,plus,XM_006254087,-,-,True,True
5966,Pair44_3,XM_006254087,100.0,16,5,20,10380,10395,0.36,plus,XM_006254087,-,-,True,True
5967,Pair45_5,XM_006254087,100.0,16,1,16,10395,10380,0.36,minus,XM_006254087,-,-,True,True
5968,Pair46_5,XM_006254087,100.0,16,1,16,10395,10380,0.36,minus,XM_006254087,-,-,True,True
5969,Pair47_5,XM_006254087,100.0,16,1,16,10395,10380,0.36,minus,XM_006254087,-,-,True,True
6090,Pair40_3,XM_039088644,100.0,16,1,16,10048,10033,0.36,minus,XM_039088644,ENSRNOT00000117056,Kalrn,True,True
6092,Pair48_3,XM_039088644,100.0,16,1,16,10048,10033,0.36,minus,XM_039088644,ENSRNOT00000117056,Kalrn,True,True
6094,Pair50_3,XM_039088644,100.0,16,1,16,10048,10033,0.36,minus,XM_039088644,ENSRNOT00000117056,Kalrn,True,True
6097,Pair67_5,XM_039088644,100.0,16,5,20,10033,10048,0.36,plus,XM_039088644,ENSRNOT00000117056,Kalrn,True,True
6099,Pair40_3,XM_039088650,100.0,16,1,16,9979,9964,0.36,minus,XM_039088650,ENSRNOT00000118953,Kalrn,True,True
6101,Pair48_3,XM_039088650,100.0,16,1,16,9979,9964,0.36,minus,XM_039088650,ENSRNOT00000118953,Kalrn,True,True
6103,Pair50_3,XM_039088650,100.0,16,1,16,9979,9964,0.36,minus,XM_039088650,ENSRNOT00000118953,Kalrn,True,True
6106,Pair67_5,XM_039088650,100.0,16,5,20,9964,9979,0.36,plus,XM_039088650,ENSRNOT00000118953,Kalrn,True,True
6108,Pair40_3,XM_039088645,100.0,16,1,16,10036,10021,0.36,minus,XM_039088645,ENSRNOT00000117056,Kalrn,True,True
6110,Pair48_3,XM_039088645,100.0,16,1,16,10036,10021,0.36,minus,XM_039088645,ENSRNOT00000117056,Kalrn,True,True
6112,Pair50_3,XM_039088645,100.0,16,1,16,10036,10021,0.36,minus,XM_039088645,ENSRNOT00000117056,Kalrn,True,True
6115,Pair67_5,XM_039088645,100.0,16,5,20,10021,10036,0.36,plus,XM_039088645,ENSRNOT00000117056,Kalrn,True,True
6117,Pair40_3,XM_039088656,100.0,16,1,16,6575,6560,0.36,minus,XM_039088656,ENSRNOT00000117056,Kalrn,True,True
6119,Pair48_3,XM_039088656,100.0,16,1,16,6575,6560,0.36,minus,XM_039088656,ENSRNOT00000117056,Kalrn,True,True
6121,Pair50_3,XM_039088656,100.0,16,1,16,6575,6560,0.36,minus,XM_039088656,ENSRNOT00000117056,Kalrn,True,True
6124,Pair67_5,XM_039088656,100.0,16,5,20,6560,6575,0.36,plus,XM_039088656,ENSRNOT00000117056,Kalrn,True,True
6126,Pair40_3,XM_039088646,100.0,16,1,16,10075,10060,0.36,minus,XM_039088646,ENSRNOT00000117056,Kalrn,True,True
6128,Pair48_3,XM_039088646,100.0,16,1,16,10075,10060,0.36,minus,XM_039088646,ENSRNOT00000117056,Kalrn,True,True
6130,Pair50_3,XM_039088646,100.0,16,1,16,10075,10060,0.36,minus,XM_039088646,ENSRNOT00000117056,Kalrn,True,True
6133,Pair67_5,XM_039088646,100.0,16,5,20,10060,10075,0.36,plus,XM_039088646,ENSRNOT00000117056,Kalrn,True,True
6135,Pair40_3,XM_039088651,100.0,16,1,16,10072,10057,0.36,minus,XM_039088651,ENSRNOT00000117056,Kalrn,True,True
6137,Pair48_3,XM_039088651,100.0,16,1,16,10072,10057,0.36,minus,XM_039088651,ENSRNOT00000117056,Kalrn,True,True
6139,Pair50_3,XM_039088651,100.0,16,1,16,10072,10057,0.36,minus,XM_039088651,ENSRNOT00000117056,Kalrn,True,True
6142,Pair67_5,XM_039088651,100.0,16,5,20,10057,10072,0.36,plus,XM_039088651,ENSRNOT00000117056,Kalrn,True,True
6144,Pair40_3,XM_039088657,100.0,16,1,16,5001,4986,0.36,minus,XM_039088657,ENSRNOT00000049292,Kalrn,True,True
6146,Pair48_3,XM_039088657,100.0,16,1,16,5001,4986,0.36,minus,XM_039088657,ENSRNOT00000049292,Kalrn,True,True
6148,Pair50_3,XM_039088657,100.0,16,1,16,5001,4986,0.36,minus,XM_039088657,ENSRNOT00000049292,Kalrn,True,True
6151,Pair67_5,XM_039088657,100.0,16,5,20,4986,5001,0.36,plus,XM_039088657,ENSRNOT00000049292,Kalrn,True,True
6153,Pair40_3,XM_039088652,100.0,16,1,16,10071,10056,0.36,minus,XM_039088652,ENSRNOT00000117056,Kalrn,True,True
6155,Pair48_3,XM_039088652,100.0,16,1,16,10071,10056,0.36,minus,XM_039088652,ENSRNOT00000117056,Kalrn,True,True
6157,Pair50_3,XM_039088652,100.0,16,1,16,10071,10056,0.36,minus,XM_039088652,ENSRNOT00000117056,Kalrn,True,True
6160,Pair67_5,XM_039088652,100.0,16,5,20,10056,10071,0.36,plus,XM_039088652,ENSRNOT00000117056,Kalrn,True,True
6162,Pair40_3,XM_039088654,100.0,16,1,16,10068,10053,0.36,minus,XM_039088654,ENSRNOT00000117056,Kalrn,True,True
6164,Pair48_3,XM_039088654,100.0,16,1,16,10068,10053,0.36,minus,XM_039088654,ENSRNOT00000117056,Kalrn,True,True
6166,Pair50_3,XM_039088654,100.0,16,1,16,10068,10053,0.36,minus,XM_039088654,ENSRNOT00000117056,Kalrn,True,True
6169,Pair67_5,XM_039088654,100.0,16,5,20,10053,10068,0.36,plus,XM_039088654,ENSRNOT00000117056,Kalrn,True,True
6171,Pair40_3,XM_039088641,100.0,16,1,16,6638,6623,0.36,minus,XM_039088641,ENSRNOT00000117056,Kalrn,True,True
6173,Pair48_3,XM_039088641,100.0,16,1,16,6638,6623,0.36,minus,XM_039088641,ENSRNOT00000117056,Kalrn,True,True
6175,Pair50_3,XM_039088641,100.0,16,1,16,6638,6623,0.36,minus,XM_039088641,ENSRNOT00000117056,Kalrn,True,True
6178,Pair67_5,XM_039088641,100.0,16,5,20,6623,6638,0.36,plus,XM_039088641,ENSRNOT00000117056,Kalrn,True,True
6180,Pair40_3,XM_039088653,100.0,16,1,16,10071,10056,0.36,minus,XM_039088653,ENSRNOT00000117056,Kalrn,True,True
6182,Pair48_3,XM_039088653,100.0,16,1,16,10071,10056,0.36,minus,XM_039088653,ENSRNOT00000117056,Kalrn,True,True
6184,Pair50_3,XM_039088653,100.0,16,1,16,10071,10056,0.36,minus,XM_039088653,ENSRNOT00000117056,Kalrn,True,True
6187,Pair67_5,XM_039088653,100.0,16,5,20,10056,10071,0.36,plus,XM_039088653,ENSRNOT00000117056,Kalrn,True,True
6189,Pair40_3,XM_039088642,100.0,16,1,16,6641,6626,0.36,minus,XM_039088642,ENSRNOT00000114138,Kalrn,True,True
6191,Pair48_3,XM_039088642,100.0,16,1,16,6641,6626,0.36,minus,XM_039088642,ENSRNOT00000114138,Kalrn,True,True
6193,Pair50_3,XM_039088642,100.0,16,1,16,6641,6626,0.36,minus,XM_039088642,ENSRNOT00000114138,Kalrn,True,True
6196,Pair67_5,XM_039088642,100.0,16,5,20,6626,6641,0.36,plus,XM_039088642,ENSRNOT00000114138,Kalrn,True,True
6198,Pair40_3,XM_039088655,100.0,16,1,16,10044,10029,0.36,minus,XM_039088655,ENSRNOT00000117056,Kalrn,True,True
6200,Pair48_3,XM_039088655,100.0,16,1,16,10044,10029,0.36,minus,XM_039088655,ENSRNOT00000117056,Kalrn,True,True
6202,Pair50_3,XM_039088655,100.0,16,1,16,10044,10029,0.36,minus,XM_039088655,ENSRNOT00000117056,Kalrn,True,True
6205,Pair67_5,XM_039088655,100.0,16,5,20,10029,10044,0.36,plus,XM_039088655,ENSRNOT00000117056,Kalrn,True,True
6207,Pair40_3,XM_039088648,100.0,16,1,16,6575,6560,0.36,minus,XM_039088648,ENSRNOT00000117056,Kalrn,True,True
6209,Pair48_3,XM_039088648,100.0,16,1,16,6575,6560,0.36,minus,XM_039088648,ENSRNOT00000117056,Kalrn,True,True
6211,Pair50_3,XM_039088648,100.0,16,1,16,6575,6560,0.36,minus,XM_039088648,ENSRNOT00000117056,Kalrn,True,True
6214,Pair67_5,XM_039088648,100.0,16,5,20,6560,6575,0.36,plus,XM_039088648,ENSRNOT00000117056,Kalrn,True,True
6216,Pair40_3,XM_039088643,100.0,16,1,16,6638,6623,0.36,minus,XM_039088643,ENSRNOT00000117056,Kalrn,True,True
6218,Pair48_3,XM_039088643,100.0,16,1,16,6638,6623,0.36,minus,XM_039088643,ENSRNOT00000117056,Kalrn,True,True
6220,Pair50_3,XM_039088643,100.0,16,1,16,6638,6623,0.36,minus,XM_039088643,ENSRNOT00000117056,Kalrn,True,True
6223,Pair67_5,XM_039088643,100.0,16,5,20,6623,6638,0.36,plus,XM_039088643,ENSRNOT00000117056,Kalrn,True,True
6225,Pair40_3,XM_039088649,100.0,16,1,16,9981,9966,0.36,minus,XM_039088649,ENSRNOT00000118953,Kalrn,True,True
6227,Pair48_3,XM_039088649,100.0,16,1,16,9981,9966,0.36,minus,XM_039088649,ENSRNOT00000118953,Kalrn,True,True
6229,Pair50_3,XM_039088649,100.0,16,1,16,9981,9966,0.36,minus,XM_039088649,ENSRNOT00000118953,Kalrn,True,True
6232,Pair67_5,XM_039088649,100.0,16,5,20,9966,9981,0.36,plus,XM_039088649,ENSRNOT00000118953,Kalrn,True,True
6234,Pair40_3,XM_039088639,100.0,16,1,16,10075,10060,0.36,minus,XM_039088639,ENSRNOT00000117056,Kalrn,True,True
6236,Pair48_3,XM_039088639,100.0,16,1,16,10075,10060,0.36,minus,XM_039088639,ENSRNOT00000117056,Kalrn,True,True
6238,Pair50_3,XM_039088639,100.0,16,1,16,10075,10060,0.36,minus,XM_039088639,ENSRNOT00000117056,Kalrn,True,True
6241,Pair67_5,XM_039088639,100.0,16,5,20,10060,10075,0.36,plus,XM_039088639,ENSRNOT00000117056,Kalrn,True,True
6243,Pair40_3,XM_039088640,100.0,16,1,16,10072,10057,0.36,minus,XM_039088640,ENSRNOT00000117056,Kalrn,True,True
6245,Pair48_3,XM_039088640,100.0,16,1,16,10072,10057,0.36,minus,XM_039088640,ENSRNOT00000117056,Kalrn,True,True
6247,Pair50_3,XM_039088640,100.0,16,1,16,10072,10057,0.36,minus,XM_039088640,ENSRNOT00000117056,Kalrn,True,True
6250,Pair67_5,XM_039088640,100.0,16,5,20,10057,10072,0.36,plus,XM_039088640,ENSRNOT00000117056,Kalrn,True,True
6252,Pair40_3,XM_039088638,100.0,16,1,16,10075,10060,0.36,minus,XM_039088638,ENSRNOT00000117056,Kalrn,True,True
6254,Pair48_3,XM_039088638,100.0,16,1,16,10075,10060,0.36,minus,XM_039088638,ENSRNOT00000117056,Kalrn,True,True
6256,Pair50_3,XM_039088638,100.0,16,1,16,10075,10060,0.36,minus,XM_039088638,ENSRNOT00000117056,Kalrn,True,True
6259,Pair67_5,XM_039088638,100.0,16,5,20,10060,10075,0.36,plus,XM_039088638,ENSRNOT00000117056,Kalrn,True,True
6261,Pair40_3,XM_039088647,100.0,16,1,16,10009,9994,0.36,minus,XM_039088647,ENSRNOT00000117056,Kalrn,True,True
6263,Pair48_3,XM_039088647,100.0,16,1,16,10009,9994,0.36,minus,XM_039088647,ENSRNOT00000117056,Kalrn,True,True
6265,Pair50_3,XM_039088647,100.0,16,1,16,10009,9994,0.36,minus,XM_039088647,ENSRNOT00000117056,Kalrn,True,True
6268,Pair67_5,XM_039088647,100.0,16,5,20,9994,10009,0.36,plus,XM_039088647,ENSRNOT00000117056,Kalrn,True,True
6271,Pair41_3,XR_005495444,95.0,20,1,20,1747,1766,0.36,plus,XR_005495444,-,-,True,True
6273,Pair49_3,XR_005495444,95.0,20,1,20,1747,1766,0.36,plus,XR_005495444,-,-,True,True
6275,Pair51_3,XR_005495444,95.0,20,1,20,1747,1766,0.36,plus,XR_005495444,-,-,True,True
6276,Pair66_5,XR_005495444,95.0,20,1,20,1766,1747,0.36,minus,XR_005495444,-,-,True,True
6278,Pair71_5,XR_005495444,95.0,20,1,20,1766,1747,0.36,minus,XR_005495444,-,-,True,True
6280,Pair41_3,XR_005495443,95.0,20,1,20,4641,4660,0.36,plus,XR_005495443,-,-,True,True
6282,Pair49_3,XR_005495443,95.0,20,1,20,4641,4660,0.36,plus,XR_005495443,-,-,True,True
6284,Pair51_3,XR_005495443,95.0,20,1,20,4641,4660,0.36,plus,XR_005495443,-,-,True,True
6285,Pair66_5,XR_005495443,95.0,20,1,20,4660,4641,0.36,minus,XR_005495443,-,-,True,True
6287,Pair71_5,XR_005495443,95.0,20,1,20,4660,4641,0.36,minus,XR_005495443,-,-,True,True
6651,Pair45_3,XM_039092967,100.0,16,5,20,3295,3310,0.36,plus,XM_039092967,ENSRNOT00000100006,Abcc4,True,True
6657,Pair69_5,XM_039092967,100.0,16,1,16,3310,3295,0.36,minus,XM_039092967,ENSRNOT00000100006,Abcc4,True,True
6660,Pair45_3,NM_133411,100.0,16,5,20,2498,2513,0.36,plus,NM_133411,ENSRNOT00000100006,Abcc4,True,True
6666,Pair69_5,NM_133411,100.0,16,1,16,2513,2498,0.36,minus,NM_133411,ENSRNOT00000100006,Abcc4,True,True
6669,Pair45_3,XM_039092966,100.0,16,5,20,3295,3310,0.36,plus,XM_039092966,ENSRNOT00000100006,Abcc4,True,True
6675,Pair69_5,XM_039092966,100.0,16,1,16,3310,3295,0.36,minus,XM_039092966,ENSRNOT00000100006,Abcc4,True,True
7007,Pair56_3,XM_006241241,100.0,16,5,20,2381,2396,0.36,plus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7008,Pair59_3,XM_006241241,100.0,16,5,20,2381,2396,0.36,plus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7009,Pair66_3,XM_006241241,100.0,16,5,20,2381,2396,0.36,plus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7010,Pair67_3,XM_006241241,100.0,16,5,20,2381,2396,0.36,plus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7011,Pair68_3,XM_006241241,100.0,16,5,20,2381,2396,0.36,plus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7012,Pair70_3,XM_006241241,100.0,16,5,20,2381,2396,0.36,plus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7013,Pair74_5,XM_006241241,100.0,16,1,16,2396,2381,0.36,minus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7014,Pair83_5,XM_006241241,100.0,16,1,16,2396,2381,0.36,minus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7015,Pair84_5,XM_006241241,100.0,16,1,16,2396,2381,0.36,minus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7016,Pair85_5,XM_006241241,100.0,16,1,16,2396,2381,0.36,minus,XM_006241241,ENSRNOT00000082016,Scyl2,True,True
7027,Pair56_3,XM_017594827,100.0,16,5,20,2366,2381,0.36,plus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7028,Pair59_3,XM_017594827,100.0,16,5,20,2366,2381,0.36,plus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7029,Pair66_3,XM_017594827,100.0,16,5,20,2366,2381,0.36,plus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7030,Pair67_3,XM_017594827,100.0,16,5,20,2366,2381,0.36,plus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7031,Pair68_3,XM_017594827,100.0,16,5,20,2366,2381,0.36,plus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7032,Pair70_3,XM_017594827,100.0,16,5,20,2366,2381,0.36,plus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7033,Pair74_5,XM_017594827,100.0,16,1,16,2381,2366,0.36,minus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7034,Pair83_5,XM_017594827,100.0,16,1,16,2381,2366,0.36,minus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7035,Pair84_5,XM_017594827,100.0,16,1,16,2381,2366,0.36,minus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7036,Pair85_5,XM_017594827,100.0,16,1,16,2381,2366,0.36,minus,XM_017594827,ENSRNOT00000002638,Scyl2,True,True
7057,Pair56_3,NM_001191780,100.0,16,5,20,2336,2351,0.36,plus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7058,Pair59_3,NM_001191780,100.0,16,5,20,2336,2351,0.36,plus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7059,Pair66_3,NM_001191780,100.0,16,5,20,2336,2351,0.36,plus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7060,Pair67_3,NM_001191780,100.0,16,5,20,2336,2351,0.36,plus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7061,Pair68_3,NM_001191780,100.0,16,5,20,2336,2351,0.36,plus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7062,Pair70_3,NM_001191780,100.0,16,5,20,2336,2351,0.36,plus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7063,Pair74_5,NM_001191780,100.0,16,1,16,2351,2336,0.36,minus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7064,Pair83_5,NM_001191780,100.0,16,1,16,2351,2336,0.36,minus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7065,Pair84_5,NM_001191780,100.0,16,1,16,2351,2336,0.36,minus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7066,Pair85_5,NM_001191780,100.0,16,1,16,2351,2336,0.36,minus,NM_001191780,ENSRNOT00000002638,Scyl2,True,True
7067,Pair56_3,XM_006241242,100.0,16,5,20,2378,2393,0.36,plus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7068,Pair59_3,XM_006241242,100.0,16,5,20,2378,2393,0.36,plus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7069,Pair66_3,XM_006241242,100.0,16,5,20,2378,2393,0.36,plus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7070,Pair67_3,XM_006241242,100.0,16,5,20,2378,2393,0.36,plus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7071,Pair68_3,XM_006241242,100.0,16,5,20,2378,2393,0.36,plus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7072,Pair70_3,XM_006241242,100.0,16,5,20,2378,2393,0.36,plus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7073,Pair74_5,XM_006241242,100.0,16,1,16,2393,2378,0.36,minus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7074,Pair83_5,XM_006241242,100.0,16,1,16,2393,2378,0.36,minus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7075,Pair84_5,XM_006241242,100.0,16,1,16,2393,2378,0.36,minus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
7076,Pair85_5,XM_006241242,100.0,16,1,16,2393,2378,0.36,minus,XM_006241242,ENSRNOT00000119175,Scyl2,True,True
