,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
4434,Pair46_5,XM_017317076,100.0,20,1,20,19551,19532,0.002,minus,XM_017317076,ENSMUST00000114960,Kalrn,True,True
4435,Pair47_5,XM_017317076,100.0,20,1,20,19551,19532,0.002,minus,XM_017317076,ENSMUST00000114960,Kalrn,True,True
4436,Pair48_5,XM_017317076,100.0,20,1,20,19551,19532,0.002,minus,XM_017317076,ENSMUST00000114960,Kalrn,True,True
4437,Pair56_3,XM_017317076,100.0,20,1,20,19532,19551,0.002,plus,XM_017317076,ENSMUST00000114960,Kalrn,True,True
4438,Pair59_3,XM_017317076,100.0,20,1,20,19532,19551,0.002,plus,XM_017317076,ENSMUST00000114960,Kalrn,True,True
4439,Pair61_3,XM_017317076,100.0,20,1,20,19532,19551,0.002,plus,XM_017317076,ENSMUST00000114960,Kalrn,True,True
4440,Pair62_3,XM_017317076,100.0,20,1,20,19532,19551,0.002,plus,XM_017317076,ENSMUST00000114960,Kalrn,True,True
4462,Pair42_5,XM_006522383,100.0,20,1,20,19551,19532,0.002,minus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4463,Pair43_5,XM_006522383,100.0,20,1,20,19551,19532,0.002,minus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4464,Pair44_5,XM_006522383,100.0,20,1,20,19551,19532,0.002,minus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4465,Pair45_5,XM_006522383,100.0,20,1,20,19551,19532,0.002,minus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4466,Pair46_5,XM_006522383,100.0,20,1,20,19551,19532,0.002,minus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4467,Pair47_5,XM_006522383,100.0,20,1,20,19551,19532,0.002,minus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4468,Pair48_5,XM_006522383,100.0,20,1,20,19551,19532,0.002,minus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4469,Pair56_3,XM_006522383,100.0,20,1,20,19532,19551,0.002,plus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4470,Pair59_3,XM_006522383,100.0,20,1,20,19532,19551,0.002,plus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4471,Pair61_3,XM_006522383,100.0,20,1,20,19532,19551,0.002,plus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4472,Pair62_3,XM_006522383,100.0,20,1,20,19532,19551,0.002,plus,XM_006522383,ENSMUST00000114960,Kalrn,True,True
4501,Pair42_5,XM_017317075,100.0,20,1,20,19551,19532,0.002,minus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4502,Pair43_5,XM_017317075,100.0,20,1,20,19551,19532,0.002,minus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4503,Pair44_5,XM_017317075,100.0,20,1,20,19551,19532,0.002,minus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4504,Pair45_5,XM_017317075,100.0,20,1,20,19551,19532,0.002,minus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4505,Pair46_5,XM_017317075,100.0,20,1,20,19551,19532,0.002,minus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4506,Pair47_5,XM_017317075,100.0,20,1,20,19551,19532,0.002,minus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4507,Pair48_5,XM_017317075,100.0,20,1,20,19551,19532,0.002,minus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4508,Pair56_3,XM_017317075,100.0,20,1,20,19532,19551,0.002,plus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4509,Pair59_3,XM_017317075,100.0,20,1,20,19532,19551,0.002,plus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4510,Pair61_3,XM_017317075,100.0,20,1,20,19532,19551,0.002,plus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4511,Pair62_3,XM_017317075,100.0,20,1,20,19532,19551,0.002,plus,XM_017317075,ENSMUST00000089655,Kalrn,True,True
4533,Pair42_5,XM_011245968,100.0,20,1,20,19551,19532,0.002,minus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4534,Pair43_5,XM_011245968,100.0,20,1,20,19551,19532,0.002,minus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4535,Pair44_5,XM_011245968,100.0,20,1,20,19551,19532,0.002,minus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4536,Pair45_5,XM_011245968,100.0,20,1,20,19551,19532,0.002,minus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4537,Pair46_5,XM_011245968,100.0,20,1,20,19551,19532,0.002,minus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4538,Pair47_5,XM_011245968,100.0,20,1,20,19551,19532,0.002,minus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4539,Pair48_5,XM_011245968,100.0,20,1,20,19551,19532,0.002,minus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4540,Pair56_3,XM_011245968,100.0,20,1,20,19532,19551,0.002,plus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4541,Pair59_3,XM_011245968,100.0,20,1,20,19532,19551,0.002,plus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4542,Pair61_3,XM_011245968,100.0,20,1,20,19532,19551,0.002,plus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
4543,Pair62_3,XM_011245968,100.0,20,1,20,19532,19551,0.002,plus,XM_011245968,ENSMUST00000089655,Kalrn,True,True
6233,Pair23_3,XR_878043,95.0,20,1,20,10,29,0.42,plus,XR_878043,-,-,True,True
6234,Pair23_3,XR_004940352,95.0,20,1,20,199,180,0.42,minus,XR_004940352,ENSMUST00000077595,Porcn,True,True
6235,Pair23_3,XM_036162016,95.0,20,1,20,158,139,0.42,minus,XM_036162016,ENSMUST00000089403,Porcn,True,True
6238,Pair23_3,NM_001308474,95.0,20,1,20,169,150,0.42,minus,NM_001308474,ENSMUST00000089402,Porcn,True,True
6240,Pair23_3,XR_003953014,95.0,20,1,20,199,180,0.42,minus,XR_003953014,ENSMUST00000077595,Porcn,True,True
6241,Pair23_3,NM_016913,95.0,20,1,20,169,150,0.42,minus,NM_016913,ENSMUST00000089402,Porcn,True,True
6242,Pair23_3,NR_131893,95.0,20,1,20,169,150,0.42,minus,NR_131893,ENSMUST00000122943,Porcn,True,True
6243,Pair23_3,XR_878030,95.0,20,1,20,199,180,0.42,minus,XR_878030,ENSMUST00000077595,Porcn,True,True
6244,Pair23_3,NM_145907,95.0,20,1,20,169,150,0.42,minus,NM_145907,ENSMUST00000089403,Porcn,True,True
6245,Pair23_3,NM_023638,95.0,20,1,20,169,150,0.42,minus,NM_023638,ENSMUST00000077595,Porcn,True,True
6246,Pair23_3,XM_036162014,95.0,20,1,20,199,180,0.42,minus,XM_036162014,ENSMUST00000082320,Porcn,True,True
6248,Pair23_3,XM_030251383,95.0,20,1,20,199,180,0.42,minus,XM_030251383,ENSMUST00000089402,Porcn,True,True
6249,Pair23_3,XR_004940353,95.0,20,1,20,199,180,0.42,minus,XR_004940353,ENSMUST00000089403,Porcn,True,True
6250,Pair23_3,NM_145908,95.0,20,1,20,169,150,0.42,minus,NM_145908,ENSMUST00000082320,Porcn,True,True
6251,Pair23_3,XM_006527644,95.0,20,1,20,199,180,0.42,minus,XM_006527644,ENSMUST00000077595,Porcn,True,True
7132,Pair35_5,XR_003949663,100.0,24,1,24,35561,35584,1.41e-05,plus,XR_003949663,-,-,True,True
7133,Pair36_5,XR_003949663,100.0,24,1,24,35560,35583,1.41e-05,plus,XR_003949663,-,-,True,True
7134,Pair37_5,XR_003949663,100.0,24,1,24,35561,35584,1.41e-05,plus,XR_003949663,-,-,True,True
7135,Pair38_5,XR_003949663,100.0,24,1,24,35560,35583,1.41e-05,plus,XR_003949663,-,-,True,True
7136,Pair39_5,XR_003949663,100.0,25,1,25,35561,35585,4.01e-06,plus,XR_003949663,-,-,True,True
7137,Pair40_5,XR_003949663,100.0,25,1,25,35559,35583,4.01e-06,plus,XR_003949663,-,-,True,True
7138,Pair41_5,XR_003949663,100.0,24,1,24,35561,35584,1.41e-05,plus,XR_003949663,-,-,True,True
7139,Pair42_5,XR_003949663,100.0,20,1,20,35621,35640,0.002,plus,XR_003949663,-,-,True,True
7140,Pair43_5,XR_003949663,100.0,20,1,20,35621,35640,0.002,plus,XR_003949663,-,-,True,True
7141,Pair44_5,XR_003949663,100.0,20,1,20,35621,35640,0.002,plus,XR_003949663,-,-,True,True
7142,Pair45_5,XR_003949663,100.0,20,1,20,35621,35640,0.002,plus,XR_003949663,-,-,True,True
7143,Pair46_5,XR_003949663,100.0,20,1,20,35621,35640,0.002,plus,XR_003949663,-,-,True,True
7144,Pair47_5,XR_003949663,100.0,20,1,20,35621,35640,0.002,plus,XR_003949663,-,-,True,True
7145,Pair48_5,XR_003949663,100.0,20,1,20,35621,35640,0.002,plus,XR_003949663,-,-,True,True
7146,Pair53_5,XR_003949663,100.0,21,8,28,35531,35551,0.001,plus,XR_003949663,-,-,True,True
7147,Pair56_3,XR_003949663,100.0,20,1,20,35640,35621,0.002,minus,XR_003949663,-,-,True,True
7148,Pair59_3,XR_003949663,100.0,20,1,20,35640,35621,0.002,minus,XR_003949663,-,-,True,True
7149,Pair61_3,XR_003949663,100.0,20,1,20,35640,35621,0.002,minus,XR_003949663,-,-,True,True
7150,Pair62_3,XR_003949663,100.0,20,1,20,35640,35621,0.002,minus,XR_003949663,-,-,True,True
7151,Pair35_5,XR_004935980,100.0,24,1,24,1890,1867,1.41e-05,minus,XR_004935980,-,-,True,True
7152,Pair36_5,XR_004935980,100.0,24,1,24,1891,1868,1.41e-05,minus,XR_004935980,-,-,True,True
7153,Pair37_5,XR_004935980,100.0,24,1,24,1890,1867,1.41e-05,minus,XR_004935980,-,-,True,True
7154,Pair38_5,XR_004935980,100.0,24,1,24,1891,1868,1.41e-05,minus,XR_004935980,-,-,True,True
7155,Pair39_5,XR_004935980,100.0,25,1,25,1890,1866,4.01e-06,minus,XR_004935980,-,-,True,True
7156,Pair40_5,XR_004935980,100.0,25,1,25,1892,1868,4.01e-06,minus,XR_004935980,-,-,True,True
7157,Pair41_5,XR_004935980,100.0,24,1,24,1890,1867,1.41e-05,minus,XR_004935980,-,-,True,True
7158,Pair42_5,XR_004935980,100.0,20,1,20,1830,1811,0.002,minus,XR_004935980,-,-,True,True
7159,Pair43_5,XR_004935980,100.0,20,1,20,1830,1811,0.002,minus,XR_004935980,-,-,True,True
7160,Pair44_5,XR_004935980,100.0,20,1,20,1830,1811,0.002,minus,XR_004935980,-,-,True,True
7161,Pair45_5,XR_004935980,100.0,20,1,20,1830,1811,0.002,minus,XR_004935980,-,-,True,True
7162,Pair46_5,XR_004935980,100.0,20,1,20,1830,1811,0.002,minus,XR_004935980,-,-,True,True
7163,Pair47_5,XR_004935980,100.0,20,1,20,1830,1811,0.002,minus,XR_004935980,-,-,True,True
7164,Pair48_5,XR_004935980,100.0,20,1,20,1830,1811,0.002,minus,XR_004935980,-,-,True,True
7165,Pair49_3,XR_004935980,100.0,21,1,21,1745,1765,0.000543,plus,XR_004935980,-,-,True,True
7166,Pair50_3,XR_004935980,100.0,21,1,21,1745,1765,0.000543,plus,XR_004935980,-,-,True,True
7167,Pair51_3,XR_004935980,100.0,21,1,21,1745,1765,0.000543,plus,XR_004935980,-,-,True,True
7168,Pair52_3,XR_004935980,100.0,21,1,21,1745,1765,0.000543,plus,XR_004935980,-,-,True,True
7170,Pair53_3,XR_004935980,100.0,21,1,21,1745,1765,0.000543,plus,XR_004935980,-,-,True,True
7171,Pair54_3,XR_004935980,100.0,20,1,20,1746,1765,0.002,plus,XR_004935980,-,-,True,True
7172,Pair55_3,XR_004935980,100.0,20,1,20,1746,1765,0.002,plus,XR_004935980,-,-,True,True
7173,Pair56_3,XR_004935980,100.0,20,1,20,1811,1830,0.002,plus,XR_004935980,-,-,True,True
7174,Pair57_3,XR_004935980,100.0,21,1,21,1745,1765,0.000543,plus,XR_004935980,-,-,True,True
7175,Pair58_3,XR_004935980,100.0,21,1,21,1745,1765,0.000543,plus,XR_004935980,-,-,True,True
7176,Pair59_3,XR_004935980,100.0,20,1,20,1811,1830,0.002,plus,XR_004935980,-,-,True,True
7177,Pair60_3,XR_004935980,100.0,20,1,20,1746,1765,0.002,plus,XR_004935980,-,-,True,True
7178,Pair61_3,XR_004935980,100.0,20,1,20,1811,1830,0.002,plus,XR_004935980,-,-,True,True
7179,Pair62_3,XR_004935980,100.0,20,1,20,1811,1830,0.002,plus,XR_004935980,-,-,True,True
7183,Pair84_5,XR_004935980,95.238,21,1,21,2475,2495,0.13,plus,XR_004935980,-,-,True,True
7184,Pair85_5,XR_004935980,95.238,21,1,21,2475,2495,0.13,plus,XR_004935980,-,-,True,True
7185,Pair86_5,XR_004935980,95.238,21,1,21,2475,2495,0.13,plus,XR_004935980,-,-,True,True
7186,Pair87_5,XR_004935980,100.0,20,1,20,2484,2503,0.002,plus,XR_004935980,-,-,True,True
7187,Pair88_5,XR_004935980,100.0,20,1,20,2484,2503,0.002,plus,XR_004935980,-,-,True,True
7188,Pair89_5,XR_004935980,95.238,21,1,21,2475,2495,0.13,plus,XR_004935980,-,-,True,True
7189,Pair90_5,XR_004935980,95.238,21,1,21,2475,2495,0.13,plus,XR_004935980,-,-,True,True
7190,Pair35_5,NR_153765,100.0,24,1,24,1063,1086,1.41e-05,plus,NR_153765,ENSMUST00000227744,Bora,True,True
7191,Pair36_5,NR_153765,100.0,24,1,24,1062,1085,1.41e-05,plus,NR_153765,ENSMUST00000227744,Bora,True,True
7192,Pair37_5,NR_153765,100.0,24,1,24,1063,1086,1.41e-05,plus,NR_153765,ENSMUST00000227744,Bora,True,True
7193,Pair38_5,NR_153765,100.0,24,1,24,1062,1085,1.41e-05,plus,NR_153765,ENSMUST00000227744,Bora,True,True
7194,Pair39_5,NR_153765,100.0,25,1,25,1063,1087,4.01e-06,plus,NR_153765,ENSMUST00000227744,Bora,True,True
7195,Pair40_5,NR_153765,100.0,24,2,25,1062,1085,1.58e-05,plus,NR_153765,ENSMUST00000227744,Bora,True,True
7196,Pair41_5,NR_153765,100.0,24,1,24,1063,1086,1.41e-05,plus,NR_153765,ENSMUST00000227744,Bora,True,True
7208,Pair35_5,XR_875096,100.0,24,1,24,19650,19673,1.41e-05,plus,XR_875096,-,-,True,True
7209,Pair36_5,XR_875096,100.0,24,1,24,19649,19672,1.41e-05,plus,XR_875096,-,-,True,True
7210,Pair37_5,XR_875096,100.0,24,1,24,19650,19673,1.41e-05,plus,XR_875096,-,-,True,True
7211,Pair38_5,XR_875096,100.0,24,1,24,19649,19672,1.41e-05,plus,XR_875096,-,-,True,True
7212,Pair39_5,XR_875096,100.0,25,1,25,19650,19674,4.01e-06,plus,XR_875096,-,-,True,True
7213,Pair40_5,XR_875096,100.0,25,1,25,19648,19672,4.01e-06,plus,XR_875096,-,-,True,True
7214,Pair41_5,XR_875096,100.0,24,1,24,19650,19673,1.41e-05,plus,XR_875096,-,-,True,True
7215,Pair42_5,XR_875096,95.0,20,1,20,19710,19729,0.42,plus,XR_875096,-,-,True,True
7216,Pair43_5,XR_875096,95.0,20,1,20,19710,19729,0.42,plus,XR_875096,-,-,True,True
7217,Pair44_5,XR_875096,95.0,20,1,20,19710,19729,0.42,plus,XR_875096,-,-,True,True
7218,Pair45_5,XR_875096,95.0,20,1,20,19710,19729,0.42,plus,XR_875096,-,-,True,True
7219,Pair46_5,XR_875096,95.0,20,1,20,19710,19729,0.42,plus,XR_875096,-,-,True,True
7220,Pair47_5,XR_875096,95.0,20,1,20,19710,19729,0.42,plus,XR_875096,-,-,True,True
7221,Pair48_5,XR_875096,95.0,20,1,20,19710,19729,0.42,plus,XR_875096,-,-,True,True
7222,Pair56_3,XR_875096,95.0,20,1,20,19729,19710,0.42,minus,XR_875096,-,-,True,True
7223,Pair59_3,XR_875096,95.0,20,1,20,19729,19710,0.42,minus,XR_875096,-,-,True,True
7224,Pair61_3,XR_875096,95.0,20,1,20,19729,19710,0.42,minus,XR_875096,-,-,True,True
7225,Pair62_3,XR_875096,95.0,20,1,20,19729,19710,0.42,minus,XR_875096,-,-,True,True
7226,Pair35_5,XM_011242034,100.0,24,1,24,4611,4588,1.41e-05,minus,XM_011242034,-,-,True,True
7228,Pair36_5,XM_011242034,100.0,24,1,24,4612,4589,1.41e-05,minus,XM_011242034,-,-,True,True
7230,Pair37_5,XM_011242034,100.0,24,1,24,4611,4588,1.41e-05,minus,XM_011242034,-,-,True,True
7232,Pair38_5,XM_011242034,100.0,24,1,24,4612,4589,1.41e-05,minus,XM_011242034,-,-,True,True
7234,Pair39_5,XM_011242034,100.0,25,1,25,4611,4587,4.01e-06,minus,XM_011242034,-,-,True,True
7236,Pair40_5,XM_011242034,100.0,25,1,25,4613,4589,4.01e-06,minus,XM_011242034,-,-,True,True
7238,Pair41_5,XM_011242034,100.0,24,1,24,4611,4588,1.41e-05,minus,XM_011242034,-,-,True,True
7240,Pair42_5,XM_011242034,100.0,20,1,20,4551,4532,0.002,minus,XM_011242034,-,-,True,True
7241,Pair42_5,XM_011242034,100.0,19,1,19,10651,10633,0.007,minus,XM_011242034,-,-,True,True
7242,Pair43_5,XM_011242034,100.0,20,1,20,4551,4532,0.002,minus,XM_011242034,-,-,True,True
7243,Pair43_5,XM_011242034,100.0,19,1,19,10651,10633,0.007,minus,XM_011242034,-,-,True,True
7244,Pair44_5,XM_011242034,100.0,20,1,20,4551,4532,0.002,minus,XM_011242034,-,-,True,True
7245,Pair44_5,XM_011242034,100.0,19,1,19,10651,10633,0.007,minus,XM_011242034,-,-,True,True
7246,Pair45_5,XM_011242034,100.0,20,1,20,4551,4532,0.002,minus,XM_011242034,-,-,True,True
7247,Pair45_5,XM_011242034,100.0,19,1,19,10651,10633,0.007,minus,XM_011242034,-,-,True,True
7248,Pair46_5,XM_011242034,100.0,20,1,20,4551,4532,0.002,minus,XM_011242034,-,-,True,True
7249,Pair46_5,XM_011242034,100.0,19,1,19,10651,10633,0.007,minus,XM_011242034,-,-,True,True
7250,Pair47_5,XM_011242034,100.0,20,1,20,4551,4532,0.002,minus,XM_011242034,-,-,True,True
7251,Pair47_5,XM_011242034,100.0,19,1,19,10651,10633,0.007,minus,XM_011242034,-,-,True,True
7252,Pair48_5,XM_011242034,100.0,20,1,20,4551,4532,0.002,minus,XM_011242034,-,-,True,True
7253,Pair48_5,XM_011242034,100.0,19,1,19,10651,10633,0.007,minus,XM_011242034,-,-,True,True
7254,Pair56_3,XM_011242034,100.0,20,1,20,4532,4551,0.002,plus,XM_011242034,-,-,True,True
7255,Pair56_3,XM_011242034,100.0,19,2,20,10633,10651,0.007,plus,XM_011242034,-,-,True,True
7256,Pair59_3,XM_011242034,100.0,20,1,20,4532,4551,0.002,plus,XM_011242034,-,-,True,True
7257,Pair59_3,XM_011242034,100.0,19,2,20,10633,10651,0.007,plus,XM_011242034,-,-,True,True
7258,Pair61_3,XM_011242034,100.0,20,1,20,4532,4551,0.002,plus,XM_011242034,-,-,True,True
7259,Pair61_3,XM_011242034,100.0,19,2,20,10633,10651,0.007,plus,XM_011242034,-,-,True,True
7260,Pair62_3,XM_011242034,100.0,20,1,20,4532,4551,0.002,plus,XM_011242034,-,-,True,True
7261,Pair62_3,XM_011242034,100.0,19,2,20,10633,10651,0.007,plus,XM_011242034,-,-,True,True
7265,Pair87_5,XM_011242034,100.0,20,1,20,5205,5224,0.002,plus,XM_011242034,-,-,True,True
7266,Pair88_5,XM_011242034,100.0,20,1,20,5205,5224,0.002,plus,XM_011242034,-,-,True,True
7267,Pair35_5,XM_030251194,100.0,24,1,24,8379,8356,1.41e-05,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7268,Pair36_5,XM_030251194,100.0,24,1,24,8380,8357,1.41e-05,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7269,Pair37_5,XM_030251194,100.0,24,1,24,8379,8356,1.41e-05,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7270,Pair38_5,XM_030251194,100.0,24,1,24,8380,8357,1.41e-05,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7271,Pair39_5,XM_030251194,100.0,25,1,25,8379,8355,4.01e-06,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7272,Pair40_5,XM_030251194,100.0,25,1,25,8381,8357,4.01e-06,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7273,Pair41_5,XM_030251194,100.0,24,1,24,8379,8356,1.41e-05,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7274,Pair42_5,XM_030251194,100.0,20,1,20,8319,8300,0.002,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7276,Pair43_5,XM_030251194,100.0,20,1,20,8319,8300,0.002,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7278,Pair44_5,XM_030251194,100.0,20,1,20,8319,8300,0.002,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7280,Pair45_5,XM_030251194,100.0,20,1,20,8319,8300,0.002,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7282,Pair46_5,XM_030251194,100.0,20,1,20,8319,8300,0.002,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7284,Pair47_5,XM_030251194,100.0,20,1,20,8319,8300,0.002,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7286,Pair48_5,XM_030251194,100.0,20,1,20,8319,8300,0.002,minus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7288,Pair56_3,XM_030251194,100.0,20,1,20,8300,8319,0.002,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7290,Pair59_3,XM_030251194,100.0,20,1,20,8300,8319,0.002,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7292,Pair61_3,XM_030251194,100.0,20,1,20,8300,8319,0.002,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7294,Pair62_3,XM_030251194,100.0,20,1,20,8300,8319,0.002,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7299,Pair84_5,XM_030251194,95.238,21,1,21,8965,8985,0.13,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7300,Pair85_5,XM_030251194,95.238,21,1,21,8965,8985,0.13,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7301,Pair86_5,XM_030251194,95.238,21,1,21,8965,8985,0.13,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7302,Pair87_5,XM_030251194,100.0,20,1,20,8974,8993,0.002,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7303,Pair88_5,XM_030251194,100.0,20,1,20,8974,8993,0.002,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7304,Pair89_5,XM_030251194,95.238,21,1,21,8965,8985,0.13,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7305,Pair90_5,XM_030251194,95.238,21,1,21,8965,8985,0.13,plus,XM_030251194,ENSMUST00000033652,Phka2,True,True
7306,Pair35_5,XM_017319360,100.0,24,1,24,5186,5163,1.41e-05,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7307,Pair36_5,XM_017319360,100.0,24,1,24,5187,5164,1.41e-05,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7308,Pair37_5,XM_017319360,100.0,24,1,24,5186,5163,1.41e-05,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7309,Pair38_5,XM_017319360,100.0,24,1,24,5187,5164,1.41e-05,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7310,Pair39_5,XM_017319360,100.0,25,1,25,5186,5162,4.01e-06,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7311,Pair40_5,XM_017319360,100.0,25,1,25,5188,5164,4.01e-06,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7312,Pair41_5,XM_017319360,100.0,24,1,24,5186,5163,1.41e-05,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7313,Pair42_5,XM_017319360,100.0,20,1,20,5126,5107,0.002,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7314,Pair43_5,XM_017319360,100.0,20,1,20,5126,5107,0.002,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7315,Pair44_5,XM_017319360,100.0,20,1,20,5126,5107,0.002,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7316,Pair45_5,XM_017319360,100.0,20,1,20,5126,5107,0.002,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7317,Pair46_5,XM_017319360,100.0,20,1,20,5126,5107,0.002,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7318,Pair47_5,XM_017319360,100.0,20,1,20,5126,5107,0.002,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7319,Pair48_5,XM_017319360,100.0,20,1,20,5126,5107,0.002,minus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
7321,Pair56_3,XM_017319360,100.0,20,1,20,5107,5126,0.002,plus,XM_017319360,ENSMUST00000111429,Pou2f1,True,True
