,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
32,Pair16_5,NM_001170536,100.0,18,1,18,851,868,0.03,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
34,Pair17_5,NM_001170536,100.0,18,1,18,850,867,0.03,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
36,Pair18_5,NM_001170536,100.0,17,1,17,853,869,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
38,Pair19_5,NM_001170536,100.0,18,1,18,851,868,0.03,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
40,Pair20_5,NM_001170536,100.0,18,1,18,850,867,0.03,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
42,Pair21_5,NM_001170536,100.0,17,1,17,855,871,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
44,Pair22_5,NM_001170536,100.0,17,1,17,854,870,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
46,Pair23_5,NM_001170536,100.0,17,1,17,850,866,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
48,Pair24_5,NM_001170536,100.0,17,1,17,853,869,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
50,Pair25_5,NM_001170536,100.0,18,1,18,851,868,0.03,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
52,Pair26_5,NM_001170536,100.0,18,1,18,850,867,0.03,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
54,Pair27_5,NM_001170536,100.0,17,1,17,852,868,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
56,Pair28_5,NM_001170536,100.0,19,1,19,796,814,0.008,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
57,Pair28_3,NM_001170536,100.0,17,1,17,869,853,0.078,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
58,Pair29_5,NM_001170536,100.0,19,1,19,795,813,0.008,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
59,Pair29_3,NM_001170536,100.0,17,1,17,869,853,0.078,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
60,Pair30_5,NM_001170536,100.0,17,1,17,855,871,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
62,Pair31_5,NM_001170536,100.0,17,1,17,854,870,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
75,Pair41_3,NM_001170536,100.0,18,1,18,895,878,0.03,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
76,Pair42_5,NM_001170536,100.0,19,1,19,805,823,0.008,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
77,Pair42_3,NM_001170536,100.0,17,1,17,887,871,0.078,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
80,Pair45_3,NM_001170536,100.0,18,1,18,892,875,0.03,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
83,Pair47_5,NM_001170536,100.0,17,1,17,816,832,0.078,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
84,Pair47_3,NM_001170536,100.0,18,1,18,892,875,0.03,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
85,Pair48_5,NM_001170536,95.0,20,1,20,906,925,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
86,Pair48_3,NM_001170536,95.0,20,1,20,969,950,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
87,Pair49_5,NM_001170536,95.0,20,1,20,906,925,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
89,Pair50_5,NM_001170536,95.0,20,1,20,906,925,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
91,Pair51_5,NM_001170536,95.0,20,1,20,906,925,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
92,Pair51_3,NM_001170536,95.0,20,1,20,975,956,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
93,Pair52_5,NM_001170536,95.0,20,1,20,906,925,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
94,Pair52_3,NM_001170536,95.0,20,1,20,974,955,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
95,Pair53_5,NM_001170536,95.0,20,1,20,906,925,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
96,Pair53_3,NM_001170536,95.0,20,1,20,966,947,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
97,Pair54_5,NM_001170536,95.0,20,1,20,906,925,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
98,Pair54_3,NM_001170536,95.0,20,1,20,970,951,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
99,Pair55_5,NM_001170536,95.0,20,1,20,905,924,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
100,Pair55_3,NM_001170536,95.0,20,1,20,969,950,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
101,Pair56_5,NM_001170536,95.0,20,1,20,905,924,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
103,Pair57_5,NM_001170536,95.0,20,1,20,905,924,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
105,Pair58_5,NM_001170536,95.0,20,1,20,905,924,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
106,Pair58_3,NM_001170536,95.0,20,1,20,975,956,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
107,Pair59_5,NM_001170536,95.0,20,1,20,904,923,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
109,Pair60_5,NM_001170536,95.0,20,1,20,905,924,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
110,Pair60_3,NM_001170536,95.0,20,1,20,974,955,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
111,Pair61_5,NM_001170536,95.0,20,1,20,905,924,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
112,Pair61_3,NM_001170536,95.0,20,1,20,966,947,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
113,Pair62_5,NM_001170536,95.0,20,1,20,905,924,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
114,Pair62_3,NM_001170536,95.0,20,1,20,970,951,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
115,Pair63_5,NM_001170536,95.0,20,1,20,904,923,0.62,plus,NM_001170536,ENST00000536055,ATAD3A,True,True
116,Pair63_3,NM_001170536,95.0,20,1,20,969,950,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
120,Pair65_3,NM_001170536,95.0,20,1,20,969,950,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
126,Pair68_3,NM_001170536,95.0,20,1,20,975,956,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
128,Pair69_3,NM_001170536,95.0,20,1,20,974,955,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
130,Pair70_3,NM_001170536,95.0,20,1,20,966,947,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
132,Pair71_3,NM_001170536,95.0,20,1,20,970,951,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
136,Pair73_3,NM_001170536,95.0,20,1,20,969,950,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
142,Pair76_3,NM_001170536,95.0,20,1,20,975,956,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
144,Pair77_3,NM_001170536,95.0,20,1,20,974,955,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
146,Pair78_3,NM_001170536,95.0,20,1,20,966,947,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
148,Pair79_3,NM_001170536,95.0,20,1,20,970,951,0.62,minus,NM_001170536,ENST00000536055,ATAD3A,True,True
149,Pair0_5,XM_047431596,100.0,20,1,20,827,846,0.003,plus,XM_047431596,-,-,True,True
150,Pair0_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
151,Pair1_5,XM_047431596,100.0,20,1,20,827,846,0.003,plus,XM_047431596,-,-,True,True
152,Pair1_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
153,Pair2_5,XM_047431596,100.0,20,1,20,828,847,0.003,plus,XM_047431596,-,-,True,True
154,Pair2_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
155,Pair3_5,XM_047431596,100.0,20,1,20,828,847,0.003,plus,XM_047431596,-,-,True,True
156,Pair3_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
157,Pair4_5,XM_047431596,100.0,20,1,20,824,843,0.003,plus,XM_047431596,-,-,True,True
158,Pair4_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
159,Pair5_5,XM_047431596,100.0,20,1,20,824,843,0.003,plus,XM_047431596,-,-,True,True
160,Pair5_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
161,Pair6_5,XM_047431596,100.0,20,1,20,839,858,0.003,plus,XM_047431596,-,-,True,True
162,Pair6_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
163,Pair7_5,XM_047431596,100.0,20,1,20,838,857,0.003,plus,XM_047431596,-,-,True,True
164,Pair7_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
165,Pair8_5,XM_047431596,100.0,20,1,20,839,858,0.003,plus,XM_047431596,-,-,True,True
166,Pair8_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
167,Pair9_5,XM_047431596,100.0,20,1,20,838,857,0.003,plus,XM_047431596,-,-,True,True
168,Pair9_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
169,Pair10_5,XM_047431596,100.0,20,1,20,826,845,0.003,plus,XM_047431596,-,-,True,True
170,Pair10_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
171,Pair11_5,XM_047431596,100.0,20,1,20,826,845,0.003,plus,XM_047431596,-,-,True,True
172,Pair11_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
173,Pair12_5,XM_047431596,100.0,20,1,20,823,842,0.003,plus,XM_047431596,-,-,True,True
174,Pair12_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
175,Pair13_5,XM_047431596,100.0,20,1,20,823,842,0.003,plus,XM_047431596,-,-,True,True
176,Pair13_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
177,Pair14_5,XM_047431596,100.0,20,1,20,825,844,0.003,plus,XM_047431596,-,-,True,True
178,Pair14_3,XM_047431596,100.0,20,1,20,925,906,0.003,minus,XM_047431596,-,-,True,True
179,Pair15_5,XM_047431596,100.0,20,1,20,825,844,0.003,plus,XM_047431596,-,-,True,True
180,Pair15_3,XM_047431596,100.0,20,1,20,917,898,0.003,minus,XM_047431596,-,-,True,True
181,Pair16_5,XM_047431596,100.0,18,1,18,1015,1032,0.03,plus,XM_047431596,-,-,True,True
182,Pair16_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
183,Pair17_5,XM_047431596,100.0,18,1,18,1014,1031,0.03,plus,XM_047431596,-,-,True,True
184,Pair17_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
185,Pair18_5,XM_047431596,100.0,17,1,17,1017,1033,0.078,plus,XM_047431596,-,-,True,True
186,Pair18_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
187,Pair19_5,XM_047431596,100.0,18,1,18,1015,1032,0.03,plus,XM_047431596,-,-,True,True
188,Pair19_3,XM_047431596,100.0,20,1,20,1082,1063,0.003,minus,XM_047431596,-,-,True,True
189,Pair20_5,XM_047431596,100.0,18,1,18,1014,1031,0.03,plus,XM_047431596,-,-,True,True
190,Pair20_3,XM_047431596,100.0,20,1,20,1082,1063,0.003,minus,XM_047431596,-,-,True,True
191,Pair21_5,XM_047431596,100.0,17,1,17,1019,1035,0.078,plus,XM_047431596,-,-,True,True
192,Pair21_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
193,Pair22_5,XM_047431596,100.0,17,1,17,1018,1034,0.078,plus,XM_047431596,-,-,True,True
194,Pair22_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
195,Pair23_5,XM_047431596,100.0,17,1,17,1014,1030,0.078,plus,XM_047431596,-,-,True,True
196,Pair23_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
197,Pair24_5,XM_047431596,100.0,17,1,17,1017,1033,0.078,plus,XM_047431596,-,-,True,True
198,Pair24_3,XM_047431596,100.0,20,1,20,1082,1063,0.003,minus,XM_047431596,-,-,True,True
199,Pair25_5,XM_047431596,100.0,18,1,18,1015,1032,0.03,plus,XM_047431596,-,-,True,True
200,Pair25_3,XM_047431596,100.0,20,1,20,1081,1062,0.003,minus,XM_047431596,-,-,True,True
201,Pair26_5,XM_047431596,100.0,18,1,18,1014,1031,0.03,plus,XM_047431596,-,-,True,True
202,Pair26_3,XM_047431596,100.0,20,1,20,1081,1062,0.003,minus,XM_047431596,-,-,True,True
203,Pair27_5,XM_047431596,100.0,17,1,17,1016,1032,0.078,plus,XM_047431596,-,-,True,True
204,Pair27_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
205,Pair28_5,XM_047431596,100.0,19,1,19,960,978,0.008,plus,XM_047431596,-,-,True,True
206,Pair28_3,XM_047431596,100.0,17,1,17,1033,1017,0.078,minus,XM_047431596,-,-,True,True
207,Pair29_5,XM_047431596,100.0,19,1,19,959,977,0.008,plus,XM_047431596,-,-,True,True
208,Pair29_3,XM_047431596,100.0,17,1,17,1033,1017,0.078,minus,XM_047431596,-,-,True,True
209,Pair30_5,XM_047431596,100.0,17,1,17,1019,1035,0.078,plus,XM_047431596,-,-,True,True
210,Pair30_3,XM_047431596,100.0,20,1,20,1082,1063,0.003,minus,XM_047431596,-,-,True,True
211,Pair31_5,XM_047431596,100.0,17,1,17,1018,1034,0.078,plus,XM_047431596,-,-,True,True
212,Pair31_3,XM_047431596,100.0,20,1,20,1082,1063,0.003,minus,XM_047431596,-,-,True,True
213,Pair32_5,XM_047431596,100.0,17,1,17,991,1007,0.078,plus,XM_047431596,-,-,True,True
214,Pair32_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
215,Pair33_5,XM_047431596,100.0,17,1,17,989,1005,0.078,plus,XM_047431596,-,-,True,True
216,Pair33_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
217,Pair34_5,XM_047431596,100.0,17,1,17,991,1007,0.078,plus,XM_047431596,-,-,True,True
218,Pair34_3,XM_047431596,100.0,20,1,20,1082,1063,0.003,minus,XM_047431596,-,-,True,True
219,Pair35_5,XM_047431596,100.0,17,1,17,988,1004,0.078,plus,XM_047431596,-,-,True,True
220,Pair35_3,XM_047431596,100.0,20,1,20,1083,1064,0.003,minus,XM_047431596,-,-,True,True
221,Pair36_5,XM_047431596,100.0,17,1,17,991,1007,0.078,plus,XM_047431596,-,-,True,True
222,Pair36_3,XM_047431596,100.0,20,1,20,1081,1062,0.003,minus,XM_047431596,-,-,True,True
223,Pair37_5,XM_047431596,100.0,17,1,17,989,1005,0.078,plus,XM_047431596,-,-,True,True
224,Pair37_3,XM_047431596,100.0,20,1,20,1082,1063,0.003,minus,XM_047431596,-,-,True,True
225,Pair38_5,XM_047431596,100.0,17,1,17,989,1005,0.078,plus,XM_047431596,-,-,True,True
226,Pair38_3,XM_047431596,100.0,20,1,20,1081,1062,0.003,minus,XM_047431596,-,-,True,True
227,Pair39_5,XM_047431596,100.0,17,1,17,991,1007,0.078,plus,XM_047431596,-,-,True,True
228,Pair39_3,XM_047431596,100.0,21,1,21,1083,1063,0.000801,minus,XM_047431596,-,-,True,True
229,Pair40_5,XM_047431596,100.0,17,1,17,988,1004,0.078,plus,XM_047431596,-,-,True,True
230,Pair40_3,XM_047431596,100.0,20,1,20,1081,1062,0.003,minus,XM_047431596,-,-,True,True
231,Pair41_5,XM_047431596,100.0,17,1,17,991,1007,0.078,plus,XM_047431596,-,-,True,True
232,Pair41_3,XM_047431596,100.0,18,1,18,1059,1042,0.03,minus,XM_047431596,-,-,True,True
233,Pair42_5,XM_047431596,100.0,19,1,19,969,987,0.008,plus,XM_047431596,-,-,True,True
234,Pair42_3,XM_047431596,100.0,17,1,17,1051,1035,0.078,minus,XM_047431596,-,-,True,True
235,Pair43_5,XM_047431596,100.0,17,1,17,989,1005,0.078,plus,XM_047431596,-,-,True,True
236,Pair43_3,XM_047431596,100.0,21,1,21,1083,1063,0.000801,minus,XM_047431596,-,-,True,True
237,Pair44_5,XM_047431596,100.0,17,1,17,991,1007,0.078,plus,XM_047431596,-,-,True,True
238,Pair44_3,XM_047431596,100.0,18,1,18,1074,1057,0.03,minus,XM_047431596,-,-,True,True
239,Pair45_5,XM_047431596,100.0,17,1,17,991,1007,0.078,plus,XM_047431596,-,-,True,True
240,Pair45_3,XM_047431596,100.0,18,1,18,1056,1039,0.03,minus,XM_047431596,-,-,True,True
241,Pair46_5,XM_047431596,100.0,17,1,17,988,1004,0.078,plus,XM_047431596,-,-,True,True
242,Pair46_3,XM_047431596,100.0,21,1,21,1083,1063,0.000801,minus,XM_047431596,-,-,True,True
243,Pair47_5,XM_047431596,100.0,17,1,17,980,996,0.078,plus,XM_047431596,-,-,True,True
244,Pair47_3,XM_047431596,100.0,18,1,18,1056,1039,0.03,minus,XM_047431596,-,-,True,True
245,Pair48_5,XM_047431596,100.0,20,1,20,1070,1089,0.003,plus,XM_047431596,-,-,True,True
246,Pair48_3,XM_047431596,100.0,20,1,20,1133,1114,0.003,minus,XM_047431596,-,-,True,True
247,Pair49_5,XM_047431596,100.0,20,1,20,1070,1089,0.003,plus,XM_047431596,-,-,True,True
248,Pair49_3,XM_047431596,100.0,20,1,20,1146,1127,0.003,minus,XM_047431596,-,-,True,True
249,Pair50_5,XM_047431596,100.0,20,1,20,1070,1089,0.003,plus,XM_047431596,-,-,True,True
250,Pair50_3,XM_047431596,100.0,20,1,20,1147,1128,0.003,minus,XM_047431596,-,-,True,True
251,Pair51_5,XM_047431596,100.0,20,1,20,1070,1089,0.003,plus,XM_047431596,-,-,True,True
252,Pair51_3,XM_047431596,100.0,20,1,20,1139,1120,0.003,minus,XM_047431596,-,-,True,True
253,Pair52_5,XM_047431596,100.0,20,1,20,1070,1089,0.003,plus,XM_047431596,-,-,True,True
254,Pair52_3,XM_047431596,100.0,20,1,20,1138,1119,0.003,minus,XM_047431596,-,-,True,True
255,Pair53_5,XM_047431596,100.0,20,1,20,1070,1089,0.003,plus,XM_047431596,-,-,True,True
256,Pair53_3,XM_047431596,100.0,20,1,20,1130,1111,0.003,minus,XM_047431596,-,-,True,True
257,Pair54_5,XM_047431596,100.0,20,1,20,1070,1089,0.003,plus,XM_047431596,-,-,True,True
258,Pair54_3,XM_047431596,100.0,20,1,20,1134,1115,0.003,minus,XM_047431596,-,-,True,True
259,Pair55_5,XM_047431596,100.0,20,1,20,1069,1088,0.003,plus,XM_047431596,-,-,True,True
260,Pair55_3,XM_047431596,100.0,20,1,20,1133,1114,0.003,minus,XM_047431596,-,-,True,True
261,Pair56_5,XM_047431596,100.0,20,1,20,1069,1088,0.003,plus,XM_047431596,-,-,True,True
262,Pair56_3,XM_047431596,100.0,20,1,20,1146,1127,0.003,minus,XM_047431596,-,-,True,True
263,Pair57_5,XM_047431596,100.0,20,1,20,1069,1088,0.003,plus,XM_047431596,-,-,True,True
264,Pair57_3,XM_047431596,100.0,20,1,20,1147,1128,0.003,minus,XM_047431596,-,-,True,True
265,Pair58_5,XM_047431596,100.0,20,1,20,1069,1088,0.003,plus,XM_047431596,-,-,True,True
266,Pair58_3,XM_047431596,100.0,20,1,20,1139,1120,0.003,minus,XM_047431596,-,-,True,True
267,Pair59_5,XM_047431596,100.0,20,1,20,1068,1087,0.003,plus,XM_047431596,-,-,True,True
268,Pair59_3,XM_047431596,100.0,20,1,20,1127,1108,0.003,minus,XM_047431596,-,-,True,True
269,Pair60_5,XM_047431596,100.0,20,1,20,1069,1088,0.003,plus,XM_047431596,-,-,True,True
270,Pair60_3,XM_047431596,100.0,20,1,20,1138,1119,0.003,minus,XM_047431596,-,-,True,True
271,Pair61_5,XM_047431596,100.0,20,1,20,1069,1088,0.003,plus,XM_047431596,-,-,True,True
272,Pair61_3,XM_047431596,100.0,20,1,20,1130,1111,0.003,minus,XM_047431596,-,-,True,True
273,Pair62_5,XM_047431596,100.0,20,1,20,1069,1088,0.003,plus,XM_047431596,-,-,True,True
274,Pair62_3,XM_047431596,100.0,20,1,20,1134,1115,0.003,minus,XM_047431596,-,-,True,True
275,Pair63_5,XM_047431596,100.0,20,1,20,1068,1087,0.003,plus,XM_047431596,-,-,True,True
276,Pair63_3,XM_047431596,100.0,20,1,20,1133,1114,0.003,minus,XM_047431596,-,-,True,True
277,Pair64_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
278,Pair64_3,XM_047431596,100.0,20,1,20,1127,1108,0.003,minus,XM_047431596,-,-,True,True
279,Pair65_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
280,Pair65_3,XM_047431596,100.0,20,1,20,1133,1114,0.003,minus,XM_047431596,-,-,True,True
281,Pair66_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
282,Pair66_3,XM_047431596,100.0,20,1,20,1146,1127,0.003,minus,XM_047431596,-,-,True,True
283,Pair67_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
284,Pair67_3,XM_047431596,100.0,20,1,20,1147,1128,0.003,minus,XM_047431596,-,-,True,True
285,Pair68_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
286,Pair68_3,XM_047431596,100.0,20,1,20,1139,1120,0.003,minus,XM_047431596,-,-,True,True
287,Pair69_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
288,Pair69_3,XM_047431596,100.0,20,1,20,1138,1119,0.003,minus,XM_047431596,-,-,True,True
289,Pair70_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
290,Pair70_3,XM_047431596,100.0,20,1,20,1130,1111,0.003,minus,XM_047431596,-,-,True,True
291,Pair71_5,XM_047431596,100.0,20,1,20,1063,1082,0.003,plus,XM_047431596,-,-,True,True
292,Pair71_3,XM_047431596,100.0,20,1,20,1134,1115,0.003,minus,XM_047431596,-,-,True,True
293,Pair72_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
294,Pair72_3,XM_047431596,100.0,20,1,20,1127,1108,0.003,minus,XM_047431596,-,-,True,True
295,Pair73_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
296,Pair73_3,XM_047431596,100.0,20,1,20,1133,1114,0.003,minus,XM_047431596,-,-,True,True
297,Pair74_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
298,Pair74_3,XM_047431596,100.0,20,1,20,1146,1127,0.003,minus,XM_047431596,-,-,True,True
299,Pair75_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
300,Pair75_3,XM_047431596,100.0,20,1,20,1147,1128,0.003,minus,XM_047431596,-,-,True,True
301,Pair76_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
302,Pair76_3,XM_047431596,100.0,20,1,20,1139,1120,0.003,minus,XM_047431596,-,-,True,True
303,Pair77_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
304,Pair77_3,XM_047431596,100.0,20,1,20,1138,1119,0.003,minus,XM_047431596,-,-,True,True
305,Pair78_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
306,Pair78_3,XM_047431596,100.0,20,1,20,1130,1111,0.003,minus,XM_047431596,-,-,True,True
307,Pair79_5,XM_047431596,100.0,20,1,20,1062,1081,0.003,plus,XM_047431596,-,-,True,True
