,query id,subject id,identity,alignment length,q. start,q. end,s. start,s. end,evalue,strand,id,ensembl_id,gene,filter1,filter2
5442,Pair19_3,NM_001387107,95.0,20,1,20,1972,1953,0.62,minus,NM_001387107,ENST00000267068,N4BP2L2,True,True
5446,Pair21_3,NM_001387107,95.0,20,1,20,1972,1953,0.62,minus,NM_001387107,ENST00000267068,N4BP2L2,True,True
5474,Pair19_3,NM_001387083,95.0,20,1,20,709,690,0.62,minus,NM_001387083,ENST00000674180,N4BP2L2,True,True
5478,Pair21_3,NM_001387083,95.0,20,1,20,709,690,0.62,minus,NM_001387083,ENST00000674180,N4BP2L2,True,True
5506,Pair19_3,NM_001387103,95.0,20,1,20,2058,2039,0.62,minus,NM_001387103,ENST00000267068,N4BP2L2,True,True
5510,Pair21_3,NM_001387103,95.0,20,1,20,2058,2039,0.62,minus,NM_001387103,ENST00000267068,N4BP2L2,True,True
5538,Pair19_3,NM_014887,95.0,20,1,20,2061,2042,0.62,minus,NM_014887,ENST00000267068,N4BP2L2,True,True
5542,Pair21_3,NM_014887,95.0,20,1,20,2061,2042,0.62,minus,NM_014887,ENST00000267068,N4BP2L2,True,True
5570,Pair19_3,NM_001387108,95.0,20,1,20,1879,1860,0.62,minus,NM_001387108,ENST00000267068,N4BP2L2,True,True
5574,Pair21_3,NM_001387108,95.0,20,1,20,1879,1860,0.62,minus,NM_001387108,ENST00000267068,N4BP2L2,True,True
5602,Pair19_3,NR_170551,95.0,20,1,20,1843,1824,0.62,minus,NR_170551,ENST00000267068,N4BP2L2,True,True
5606,Pair21_3,NR_170551,95.0,20,1,20,1843,1824,0.62,minus,NR_170551,ENST00000267068,N4BP2L2,True,True
5634,Pair19_3,NR_170554,95.0,20,1,20,759,740,0.62,minus,NR_170554,ENST00000267068,N4BP2L2,True,True
5638,Pair21_3,NR_170554,95.0,20,1,20,759,740,0.62,minus,NR_170554,ENST00000267068,N4BP2L2,True,True
5666,Pair19_3,NM_001387059,95.0,20,1,20,608,589,0.62,minus,NM_001387059,ENST00000674428,N4BP2L2,True,True
5670,Pair21_3,NM_001387059,95.0,20,1,20,608,589,0.62,minus,NM_001387059,ENST00000674428,N4BP2L2,True,True
5698,Pair19_3,NR_170546,95.0,20,1,20,2046,2027,0.62,minus,NR_170546,ENST00000267068,N4BP2L2,True,True
5702,Pair21_3,NR_170546,95.0,20,1,20,2046,2027,0.62,minus,NR_170546,ENST00000267068,N4BP2L2,True,True
5730,Pair19_3,NR_170549,95.0,20,1,20,1946,1927,0.62,minus,NR_170549,ENST00000267068,N4BP2L2,True,True
5734,Pair21_3,NR_170549,95.0,20,1,20,1946,1927,0.62,minus,NR_170549,ENST00000267068,N4BP2L2,True,True
5762,Pair19_3,NM_001387060,95.0,20,1,20,1677,1658,0.62,minus,NM_001387060,ENST00000674377,N4BP2L2,True,True
5766,Pair21_3,NM_001387060,95.0,20,1,20,1677,1658,0.62,minus,NM_001387060,ENST00000674377,N4BP2L2,True,True
5794,Pair19_3,NM_001395224,95.0,20,1,20,636,617,0.62,minus,NM_001395224,ENST00000674437,N4BP2L2,True,True
5798,Pair21_3,NM_001395224,95.0,20,1,20,636,617,0.62,minus,NM_001395224,ENST00000674437,N4BP2L2,True,True
5826,Pair19_3,NM_001387081,95.0,20,1,20,804,785,0.62,minus,NM_001387081,ENST00000674428,N4BP2L2,True,True
5830,Pair21_3,NM_001387081,95.0,20,1,20,804,785,0.62,minus,NM_001387081,ENST00000674428,N4BP2L2,True,True
5874,Pair19_3,NR_170545,95.0,20,1,20,1851,1832,0.62,minus,NR_170545,ENST00000267068,N4BP2L2,True,True
5878,Pair21_3,NR_170545,95.0,20,1,20,1851,1832,0.62,minus,NR_170545,ENST00000267068,N4BP2L2,True,True
5906,Pair19_3,NM_001387106,95.0,20,1,20,1770,1751,0.62,minus,NM_001387106,ENST00000674377,N4BP2L2,True,True
5910,Pair21_3,NM_001387106,95.0,20,1,20,1770,1751,0.62,minus,NM_001387106,ENST00000674377,N4BP2L2,True,True
5938,Pair19_3,NM_001387165,95.0,20,1,20,614,595,0.62,minus,NM_001387165,ENST00000674452,N4BP2L2,True,True
5942,Pair21_3,NM_001387165,95.0,20,1,20,614,595,0.62,minus,NM_001387165,ENST00000674452,N4BP2L2,True,True
5970,Pair19_3,NR_170555,95.0,20,1,20,2111,2092,0.62,minus,NR_170555,ENST00000267068,N4BP2L2,True,True
5974,Pair21_3,NR_170555,95.0,20,1,20,2111,2092,0.62,minus,NR_170555,ENST00000267068,N4BP2L2,True,True
6002,Pair19_3,NM_001387223,95.0,20,1,20,802,783,0.62,minus,NM_001387223,ENST00000674180,N4BP2L2,True,True
6006,Pair21_3,NM_001387223,95.0,20,1,20,802,783,0.62,minus,NM_001387223,ENST00000674180,N4BP2L2,True,True
6034,Pair19_3,NM_001387225,95.0,20,1,20,1202,1183,0.62,minus,NM_001387225,ENST00000267068,N4BP2L2,True,True
6038,Pair21_3,NM_001387225,95.0,20,1,20,1202,1183,0.62,minus,NM_001387225,ENST00000267068,N4BP2L2,True,True
6066,Pair19_3,NM_001387080,95.0,20,1,20,1901,1882,0.62,minus,NM_001387080,ENST00000267068,N4BP2L2,True,True
6070,Pair21_3,NM_001387080,95.0,20,1,20,1901,1882,0.62,minus,NM_001387080,ENST00000267068,N4BP2L2,True,True
6098,Pair19_3,NM_001387100,95.0,20,1,20,799,780,0.62,minus,NM_001387100,ENST00000674180,N4BP2L2,True,True
6102,Pair21_3,NM_001387100,95.0,20,1,20,799,780,0.62,minus,NM_001387100,ENST00000674180,N4BP2L2,True,True
6130,Pair19_3,NM_001387224,95.0,20,1,20,897,878,0.62,minus,NM_001387224,ENST00000674428,N4BP2L2,True,True
6134,Pair21_3,NM_001387224,95.0,20,1,20,897,878,0.62,minus,NM_001387224,ENST00000674428,N4BP2L2,True,True
6162,Pair19_3,NM_001387104,95.0,20,1,20,1895,1876,0.62,minus,NM_001387104,ENST00000674327,N4BP2L2,True,True
6166,Pair21_3,NM_001387104,95.0,20,1,20,1895,1876,0.62,minus,NM_001387104,ENST00000674327,N4BP2L2,True,True
6194,Pair19_3,NM_001387099,95.0,20,1,20,752,733,0.62,minus,NM_001387099,ENST00000674180,N4BP2L2,True,True
6198,Pair21_3,NM_001387099,95.0,20,1,20,752,733,0.62,minus,NM_001387099,ENST00000674180,N4BP2L2,True,True
6226,Pair19_3,NR_170558,95.0,20,1,20,1871,1852,0.62,minus,NR_170558,ENST00000674480,N4BP2L2,True,True
6230,Pair21_3,NR_170558,95.0,20,1,20,1871,1852,0.62,minus,NR_170558,ENST00000674480,N4BP2L2,True,True
6258,Pair19_3,NM_001387105,95.0,20,1,20,1705,1686,0.62,minus,NM_001387105,ENST00000674377,N4BP2L2,True,True
6262,Pair21_3,NM_001387105,95.0,20,1,20,1705,1686,0.62,minus,NM_001387105,ENST00000674377,N4BP2L2,True,True
6290,Pair19_3,NM_001387082,95.0,20,1,20,1968,1949,0.62,minus,NM_001387082,ENST00000267068,N4BP2L2,True,True
6294,Pair21_3,NM_001387082,95.0,20,1,20,1968,1949,0.62,minus,NM_001387082,ENST00000267068,N4BP2L2,True,True
6322,Pair19_3,NR_170556,95.0,20,1,20,737,718,0.62,minus,NR_170556,ENST00000674297,N4BP2L2,True,True
6326,Pair21_3,NR_170556,95.0,20,1,20,737,718,0.62,minus,NR_170556,ENST00000674297,N4BP2L2,True,True
6354,Pair19_3,NR_170544,95.0,20,1,20,1918,1899,0.62,minus,NR_170544,ENST00000267068,N4BP2L2,True,True
6358,Pair21_3,NR_170544,95.0,20,1,20,1918,1899,0.62,minus,NR_170544,ENST00000267068,N4BP2L2,True,True
6386,Pair19_3,NR_170557,95.0,20,1,20,1782,1763,0.62,minus,NR_170557,ENST00000674163,N4BP2L2,True,True
6390,Pair21_3,NR_170557,95.0,20,1,20,1782,1763,0.62,minus,NR_170557,ENST00000674163,N4BP2L2,True,True
6418,Pair19_3,NR_170548,95.0,20,1,20,642,623,0.62,minus,NR_170548,-,-,True,True
6422,Pair21_3,NR_170548,95.0,20,1,20,642,623,0.62,minus,NR_170548,-,-,True,True
6466,Pair19_3,NM_001387101,95.0,20,1,20,1929,1910,0.62,minus,NM_001387101,ENST00000267068,N4BP2L2,True,True
6470,Pair21_3,NM_001387101,95.0,20,1,20,1929,1910,0.62,minus,NM_001387101,ENST00000267068,N4BP2L2,True,True
6498,Pair19_3,NM_001387079,95.0,20,1,20,1610,1591,0.62,minus,NM_001387079,ENST00000674377,N4BP2L2,True,True
6502,Pair21_3,NM_001387079,95.0,20,1,20,1610,1591,0.62,minus,NM_001387079,ENST00000674377,N4BP2L2,True,True
6530,Pair19_3,NM_001387102,95.0,20,1,20,1996,1977,0.62,minus,NM_001387102,ENST00000267068,N4BP2L2,True,True
6534,Pair21_3,NM_001387102,95.0,20,1,20,1996,1977,0.62,minus,NM_001387102,ENST00000267068,N4BP2L2,True,True
6562,Pair19_3,NR_170547,95.0,20,1,20,2018,1999,0.62,minus,NR_170547,ENST00000267068,N4BP2L2,True,True
6566,Pair21_3,NR_170547,95.0,20,1,20,2018,1999,0.62,minus,NR_170547,ENST00000267068,N4BP2L2,True,True
10823,Pair22_5,XM_047441895,100.0,17,1,17,293,277,0.16,minus,XM_047441895,-,-,True,True
10831,Pair22_5,XM_047441894,100.0,17,1,17,1653,1637,0.16,minus,XM_047441894,ENST00000402866,DRP2,True,True
10839,Pair22_5,NM_001171184,100.0,17,1,17,1473,1457,0.16,minus,NM_001171184,ENST00000541709,DRP2,True,True
10847,Pair22_5,NM_001939,100.0,17,1,17,1756,1740,0.16,minus,NM_001939,ENST00000395209,DRP2,True,True
